Total Length (aa)	
392	HYBB_ECOLI
392	HYBB_ECOLI
392	HYBB_ECOLI
392	HYBB_ECOLI
392	HYBB_ECOLI
392	HYBB_ECOLI
392	HYBB_ECOLI
405	YHHS_ECOLI
405	YHHS_ECOLI
405	YHHS_ECOLI
405	YHHS_ECOLI
405	YHHS_ECOLI
405	YHHS_ECOLI
405	YHHS_ECOLI
405	YHHS_ECOLI
405	YHHS_ECOLI
405	YHHS_ECOLI
119	PSPC_ECOLI
796	DHG_ECOLI
796	DHG_ECOLI
796	DHG_ECOLI
796	DHG_ECOLI
796	DHG_ECOLI
796	DHG_ECOLI
37	YBGT_ECOLI
306	YEDA_ECOLI
306	YEDA_ECOLI
306	YEDA_ECOLI
306	YEDA_ECOLI
306	YEDA_ECOLI
306	YEDA_ECOLI
306	YEDA_ECOLI
306	YEDA_ECOLI
281	GLPF_ECOLI
281	GLPF_ECOLI
281	GLPF_ECOLI
281	GLPF_ECOLI
281	GLPF_ECOLI
281	GLPF_ECOLI
103	FTSB_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
500	PROP_ECOLI
296	RARD_ECOLI
296	RARD_ECOLI
296	RARD_ECOLI
296	RARD_ECOLI
296	RARD_ECOLI
296	RARD_ECOLI
296	RARD_ECOLI
296	RARD_ECOLI
296	RARD_ECOLI
82	YEAQ_ECOLI
82	YEAQ_ECOLI
82	YEAQ_ECOLI
408	YFIN_ECOLI
408	YFIN_ECOLI
408	YFIN_ECOLI
408	YFIN_ECOLI
408	YFIN_ECOLI
408	YFIN_ECOLI
108	YBFB_ECOLI
108	YBFB_ECOLI
108	YBFB_ECOLI
446	DCUB_ECOLI
446	DCUB_ECOLI
446	DCUB_ECOLI
446	DCUB_ECOLI
446	DCUB_ECOLI
446	DCUB_ECOLI
446	DCUB_ECOLI
446	DCUB_ECOLI
446	DCUB_ECOLI
446	DCUB_ECOLI
78	YDHI_ECOLI
78	YDHI_ECOLI
429	SDAC_ECOLI
429	SDAC_ECOLI
429	SDAC_ECOLI
429	SDAC_ECOLI
429	SDAC_ECOLI
429	SDAC_ECOLI
429	SDAC_ECOLI
429	SDAC_ECOLI
429	SDAC_ECOLI
341	YTFT_ECOLI
341	YTFT_ECOLI
341	YTFT_ECOLI
341	YTFT_ECOLI
341	YTFT_ECOLI
341	YTFT_ECOLI
341	YTFT_ECOLI
341	YTFT_ECOLI
92	YCHH_ECOLI
187	PPDB_ECOLI
187	PPDB_ECOLI
121	YHAH_ECOLI
121	YHAH_ECOLI
121	YHAH_ECOLI
99	YQJK_ECOLI
99	YQJK_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
563	PTFBC_ECOLI
433	RSTB_ECOLI
433	RSTB_ECOLI
433	RSTB_ECOLI
405	YJHB_ECOLI
405	YJHB_ECOLI
405	YJHB_ECOLI
405	YJHB_ECOLI
405	YJHB_ECOLI
405	YJHB_ECOLI
405	YJHB_ECOLI
405	YJHB_ECOLI
405	YJHB_ECOLI
405	YJHB_ECOLI
405	YJHB_ECOLI
454	SDHL_ECOLI
454	SDHL_ECOLI
454	SDHL_ECOLI
440	ATOE_ECOLI
440	ATOE_ECOLI
440	ATOE_ECOLI
440	ATOE_ECOLI
440	ATOE_ECOLI
440	ATOE_ECOLI
440	ATOE_ECOLI
440	ATOE_ECOLI
440	ATOE_ECOLI
440	ATOE_ECOLI
549	YJCE_ECOLI
549	YJCE_ECOLI
549	YJCE_ECOLI
549	YJCE_ECOLI
549	YJCE_ECOLI
549	YJCE_ECOLI
549	YJCE_ECOLI
549	YJCE_ECOLI
549	YJCE_ECOLI
549	YJCE_ECOLI
549	YJCE_ECOLI
447	GNTP_ECOLI
447	GNTP_ECOLI
447	GNTP_ECOLI
447	GNTP_ECOLI
447	GNTP_ECOLI
447	GNTP_ECOLI
447	GNTP_ECOLI
447	GNTP_ECOLI
447	GNTP_ECOLI
447	GNTP_ECOLI
447	GNTP_ECOLI
91	YTCA_ECOLI
546	PQIB_ECOLI
546	PQIB_ECOLI
546	PQIB_ECOLI
350	YCJQ_ECOLI
350	YCJQ_ECOLI
350	YCJQ_ECOLI
242	MTGA_ECOLI
242	MTGA_ECOLI
242	MTGA_ECOLI
242	MTGA_ECOLI
242	MTGA_ECOLI
198	INSO2_ECOLI
198	INSO2_ECOLI
198	INSO2_ECOLI
711	IGAA_ECOLI
711	IGAA_ECOLI
711	IGAA_ECOLI
711	IGAA_ECOLI
711	IGAA_ECOLI
711	IGAA_ECOLI
711	IGAA_ECOLI
711	IGAA_ECOLI
711	IGAA_ECOLI
79	YOBH_ECOLI
79	YOBH_ECOLI
245	FLIP_ECOLI
245	FLIP_ECOLI
245	FLIP_ECOLI
245	FLIP_ECOLI
245	FLIP_ECOLI
239	TONB_ECOLI
239	TONB_ECOLI
485	TRKG_ECOLI
485	TRKG_ECOLI
485	TRKG_ECOLI
485	TRKG_ECOLI
485	TRKG_ECOLI
485	TRKG_ECOLI
485	TRKG_ECOLI
485	TRKG_ECOLI
485	TRKG_ECOLI
485	TRKG_ECOLI
588	FTSI_ECOLI
588	FTSI_ECOLI
588	FTSI_ECOLI
588	FTSI_ECOLI
588	FTSI_ECOLI
263	YPJD_ECOLI
263	YPJD_ECOLI
263	YPJD_ECOLI
263	YPJD_ECOLI
263	YPJD_ECOLI
263	YPJD_ECOLI
263	YPJD_ECOLI
263	YPJD_ECOLI
222	YECS_ECOLI
222	YECS_ECOLI
222	YECS_ECOLI
222	YECS_ECOLI
222	YECS_ECOLI
253	CYSZ_ECOLI
253	CYSZ_ECOLI
253	CYSZ_ECOLI
253	CYSZ_ECOLI
253	CYSZ_ECOLI
293	HTPX_ECOLI
293	HTPX_ECOLI
293	HTPX_ECOLI
293	HTPX_ECOLI
293	HTPX_ECOLI
157	YJJB_ECOLI
157	YJJB_ECOLI
157	YJJB_ECOLI
294	CDD_ECOLI
294	CDD_ECOLI
294	CDD_ECOLI
294	CDD_ECOLI
306	HTRB_ECOLI
306	HTRB_ECOLI
306	HTRB_ECOLI
306	HTRB_ECOLI
439	POTE_ECOLI
439	POTE_ECOLI
439	POTE_ECOLI
439	POTE_ECOLI
439	POTE_ECOLI
439	POTE_ECOLI
439	POTE_ECOLI
439	POTE_ECOLI
439	POTE_ECOLI
439	POTE_ECOLI
439	POTE_ECOLI
31	YNCL_ECOLI
317	POTH_ECOLI
317	POTH_ECOLI
317	POTH_ECOLI
317	POTH_ECOLI
317	POTH_ECOLI
317	POTH_ECOLI
317	POTH_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
410	MDTM_ECOLI
408	MDTG_ECOLI
408	MDTG_ECOLI
408	MDTG_ECOLI
408	MDTG_ECOLI
408	MDTG_ECOLI
408	MDTG_ECOLI
408	MDTG_ECOLI
408	MDTG_ECOLI
408	MDTG_ECOLI
408	MDTG_ECOLI
296	PSTA_ECOLI
296	PSTA_ECOLI
296	PSTA_ECOLI
296	PSTA_ECOLI
296	PSTA_ECOLI
296	PSTA_ECOLI
219	DEDA_ECOLI
219	DEDA_ECOLI
219	DEDA_ECOLI
219	DEDA_ECOLI
219	DEDA_ECOLI
219	DEDA_ECOLI
160	YQEJ_ECOLI
160	YQEJ_ECOLI
160	YQEJ_ECOLI
518	RTN_ECOLI
518	RTN_ECOLI
518	RTN_ECOLI
518	RTN_ECOLI
518	RTN_ECOLI
518	RTN_ECOLI
518	RTN_ECOLI
518	RTN_ECOLI
518	RTN_ECOLI
518	RTN_ECOLI
518	RTN_ECOLI
254	PGPB_ECOLI
254	PGPB_ECOLI
254	PGPB_ECOLI
254	PGPB_ECOLI
254	PGPB_ECOLI
254	PGPB_ECOLI
254	PGPB_ECOLI
198	YBJG_ECOLI
198	YBJG_ECOLI
198	YBJG_ECOLI
198	YBJG_ECOLI
198	YBJG_ECOLI
296	RPIR_ECOLI
296	RPIR_ECOLI
296	RPIR_ECOLI
53	YTJA_ECOLI
447	YDCJ_ECOLI
447	YDCJ_ECOLI
447	YDCJ_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
512	LNT_ECOLI
458	PHEP_ECOLI
458	PHEP_ECOLI
458	PHEP_ECOLI
458	PHEP_ECOLI
458	PHEP_ECOLI
458	PHEP_ECOLI
458	PHEP_ECOLI
458	PHEP_ECOLI
247	YCIC_ECOLI
247	YCIC_ECOLI
247	YCIC_ECOLI
247	YCIC_ECOLI
247	YCIC_ECOLI
247	YCIC_ECOLI
475	PAAH_ECOLI
475	PAAH_ECOLI
475	PAAH_ECOLI
475	PAAH_ECOLI
475	PAAH_ECOLI
475	PAAH_ECOLI
475	PAAH_ECOLI
475	PAAH_ECOLI
212	YJFM_ECOLI
212	YJFM_ECOLI
212	YJFM_ECOLI
206	YFGM_ECOLI
586	YEJM_ECOLI
586	YEJM_ECOLI
586	YEJM_ECOLI
586	YEJM_ECOLI
586	YEJM_ECOLI
586	YEJM_ECOLI
34	YOAI_ECOLI
416	PSUT_ECOLI
416	PSUT_ECOLI
416	PSUT_ECOLI
416	PSUT_ECOLI
416	PSUT_ECOLI
416	PSUT_ECOLI
416	PSUT_ECOLI
416	PSUT_ECOLI
416	PSUT_ECOLI
416	PSUT_ECOLI
416	PSUT_ECOLI
477	PTGCB_ECOLI
477	PTGCB_ECOLI
477	PTGCB_ECOLI
477	PTGCB_ECOLI
477	PTGCB_ECOLI
477	PTGCB_ECOLI
477	PTGCB_ECOLI
477	PTGCB_ECOLI
477	PTGCB_ECOLI
477	PTGCB_ECOLI
477	PTGCB_ECOLI
261	ZNUB_ECOLI
261	ZNUB_ECOLI
261	ZNUB_ECOLI
261	ZNUB_ECOLI
261	ZNUB_ECOLI
261	ZNUB_ECOLI
463	UHPT_ECOLI
463	UHPT_ECOLI
463	UHPT_ECOLI
463	UHPT_ECOLI
463	UHPT_ECOLI
463	UHPT_ECOLI
463	UHPT_ECOLI
463	UHPT_ECOLI
463	UHPT_ECOLI
463	UHPT_ECOLI
463	UHPT_ECOLI
235	YQGA_ECOLI
235	YQGA_ECOLI
235	YQGA_ECOLI
235	YQGA_ECOLI
235	YQGA_ECOLI
235	YQGA_ECOLI
523	YHJS_ECOLI
523	YHJS_ECOLI
523	YHJS_ECOLI
523	YHJS_ECOLI
307	YICL_ECOLI
307	YICL_ECOLI
307	YICL_ECOLI
307	YICL_ECOLI
307	YICL_ECOLI
307	YICL_ECOLI
307	YICL_ECOLI
307	YICL_ECOLI
301	YIJE_ECOLI
301	YIJE_ECOLI
301	YIJE_ECOLI
301	YIJE_ECOLI
301	YIJE_ECOLI
301	YIJE_ECOLI
301	YIJE_ECOLI
301	YIJE_ECOLI
301	YIJE_ECOLI
391	UBIF_ECOLI
391	UBIF_ECOLI
391	UBIF_ECOLI
391	UBIF_ECOLI
391	UBIF_ECOLI
391	UBIF_ECOLI
391	UBIF_ECOLI
391	UBIF_ECOLI
502	PUTP_ECOLI
502	PUTP_ECOLI
502	PUTP_ECOLI
502	PUTP_ECOLI
502	PUTP_ECOLI
502	PUTP_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
1025	MDTC_ECOLI
208	YCAC_ECOLI
208	YCAC_ECOLI
208	YCAC_ECOLI
208	YCAC_ECOLI
208	YCAC_ECOLI
328	ZIPA_ECOLI
328	ZIPA_ECOLI
406	SBMA_ECOLI
406	SBMA_ECOLI
406	SBMA_ECOLI
406	SBMA_ECOLI
406	SBMA_ECOLI
406	SBMA_ECOLI
406	SBMA_ECOLI
31	YNEM_ECOLI
252	YGHR_ECOLI
252	YGHR_ECOLI
252	YGHR_ECOLI
302	MAK_ECOLI
302	MAK_ECOLI
302	MAK_ECOLI
302	MAK_ECOLI
110	SECG_ECOLI
110	SECG_ECOLI
499	ANSP_ECOLI
499	ANSP_ECOLI
499	ANSP_ECOLI
499	ANSP_ECOLI
499	ANSP_ECOLI
499	ANSP_ECOLI
499	ANSP_ECOLI
499	ANSP_ECOLI
385	YEHY_ECOLI
385	YEHY_ECOLI
385	YEHY_ECOLI
385	YEHY_ECOLI
385	YEHY_ECOLI
385	YEHY_ECOLI
385	YEHY_ECOLI
385	YEHY_ECOLI
385	YEHY_ECOLI
483	DJLC_ECOLI
483	DJLC_ECOLI
483	DJLC_ECOLI
483	DJLC_ECOLI
483	DJLC_ECOLI
510	YEER_ECOLI
510	YEER_ECOLI
510	YEER_ECOLI
510	YEER_ECOLI
510	YEER_ECOLI
510	YEER_ECOLI
293	YCJO_ECOLI
293	YCJO_ECOLI
293	YCJO_ECOLI
293	YCJO_ECOLI
293	YCJO_ECOLI
483	TRKH_ECOLI
483	TRKH_ECOLI
483	TRKH_ECOLI
483	TRKH_ECOLI
483	TRKH_ECOLI
483	TRKH_ECOLI
483	TRKH_ECOLI
483	TRKH_ECOLI
483	TRKH_ECOLI
483	TRKH_ECOLI
483	TRKH_ECOLI
231	QUEC_ECOLI
231	QUEC_ECOLI
79	ATPL_ECOLI
79	ATPL_ECOLI
427	YDFJ_ECOLI
427	YDFJ_ECOLI
427	YDFJ_ECOLI
427	YDFJ_ECOLI
427	YDFJ_ECOLI
427	YDFJ_ECOLI
427	YDFJ_ECOLI
427	YDFJ_ECOLI
427	YDFJ_ECOLI
427	YDFJ_ECOLI
427	YDFJ_ECOLI
66	YPFN_ECOLI
663	CYOB_ECOLI
663	CYOB_ECOLI
663	CYOB_ECOLI
663	CYOB_ECOLI
663	CYOB_ECOLI
663	CYOB_ECOLI
663	CYOB_ECOLI
663	CYOB_ECOLI
663	CYOB_ECOLI
663	CYOB_ECOLI
663	CYOB_ECOLI
219	YGHB_ECOLI
219	YGHB_ECOLI
219	YGHB_ECOLI
219	YGHB_ECOLI
219	YGHB_ECOLI
219	YGHB_ECOLI
457	AROP_ECOLI
457	AROP_ECOLI
457	AROP_ECOLI
457	AROP_ECOLI
457	AROP_ECOLI
457	AROP_ECOLI
457	AROP_ECOLI
268	YGDL_ECOLI
268	YGDL_ECOLI
268	YGDL_ECOLI
268	YGDL_ECOLI
268	YGDL_ECOLI
49	YBHT_ECOLI
284	YFHR_ECOLI
284	YFHR_ECOLI
284	YFHR_ECOLI
284	YFHR_ECOLI
284	YFHR_ECOLI
366	LPTF_ECOLI
366	LPTF_ECOLI
366	LPTF_ECOLI
366	LPTF_ECOLI
366	LPTF_ECOLI
366	LPTF_ECOLI
19	IBSD_ECOLI
543	DCUS_ECOLI
543	DCUS_ECOLI
543	DCUS_ECOLI
543	DCUS_ECOLI
543	DCUS_ECOLI
543	DCUS_ECOLI
543	DCUS_ECOLI
543	DCUS_ECOLI
59	YHDU_ECOLI
223	YAHN_ECOLI
223	YAHN_ECOLI
223	YAHN_ECOLI
223	YAHN_ECOLI
223	YAHN_ECOLI
223	YAHN_ECOLI
533	MCP4_ECOLI
533	MCP4_ECOLI
533	MCP4_ECOLI
533	MCP4_ECOLI
533	MCP4_ECOLI
533	MCP4_ECOLI
533	MCP4_ECOLI
574	YHGE_ECOLI
574	YHGE_ECOLI
574	YHGE_ECOLI
574	YHGE_ECOLI
574	YHGE_ECOLI
574	YHGE_ECOLI
574	YHGE_ECOLI
574	YHGE_ECOLI
574	YHGE_ECOLI
574	YHGE_ECOLI
103	Y1142_ECOLI
103	Y1142_ECOLI
428	YFJD_ECOLI
428	YFJD_ECOLI
428	YFJD_ECOLI
428	YFJD_ECOLI
93	YZGL_ECOLI
30	YCCB_ECOLI
299	YCJZ_ECOLI
299	YCJZ_ECOLI
299	YCJZ_ECOLI
299	YCJZ_ECOLI
299	YCJZ_ECOLI
331	YJFF_ECOLI
331	YJFF_ECOLI
331	YJFF_ECOLI
331	YJFF_ECOLI
331	YJFF_ECOLI
331	YJFF_ECOLI
286	MSCS_ECOLI
286	MSCS_ECOLI
286	MSCS_ECOLI
286	MSCS_ECOLI
286	MSCS_ECOLI
182	YNJA_ECOLI
182	YNJA_ECOLI
182	YNJA_ECOLI
175	MOBB_ECOLI
209	YJDF_ECOLI
209	YJDF_ECOLI
209	YJDF_ECOLI
209	YJDF_ECOLI
209	YJDF_ECOLI
267	PTPC1_ECOLI
267	PTPC1_ECOLI
267	PTPC1_ECOLI
267	PTPC1_ECOLI
267	PTPC1_ECOLI
211	YFHB_ECOLI
211	YFHB_ECOLI
211	YFHB_ECOLI
215	YHID_ECOLI
215	YHID_ECOLI
215	YHID_ECOLI
215	YHID_ECOLI
215	YHID_ECOLI
227	YJIH_ECOLI
227	YJIH_ECOLI
227	YJIH_ECOLI
227	YJIH_ECOLI
163	YCDZ_ECOLI
163	YCDZ_ECOLI
163	YCDZ_ECOLI
163	YCDZ_ECOLI
163	YCDZ_ECOLI
176	C561_ECOLI
176	C561_ECOLI
176	C561_ECOLI
176	C561_ECOLI
204	YAGU_ECOLI
204	YAGU_ECOLI
204	YAGU_ECOLI
204	YAGU_ECOLI
433	DCUA_ECOLI
433	DCUA_ECOLI
433	DCUA_ECOLI
433	DCUA_ECOLI
433	DCUA_ECOLI
433	DCUA_ECOLI
433	DCUA_ECOLI
433	DCUA_ECOLI
433	DCUA_ECOLI
433	DCUA_ECOLI
433	DCUA_ECOLI
60	YMFR_ECOLI
305	YEDI_ECOLI
305	YEDI_ECOLI
305	YEDI_ECOLI
305	YEDI_ECOLI
305	YEDI_ECOLI
397	TRPB_ECOLI
397	TRPB_ECOLI
397	TRPB_ECOLI
336	ADHP_ECOLI
336	ADHP_ECOLI
336	ADHP_ECOLI
336	ADHP_ECOLI
336	ADHP_ECOLI
178	YGHD_ECOLI
178	YGHD_ECOLI
178	YGHD_ECOLI
310	AAEA_ECOLI
310	AAEA_ECOLI
310	AAEA_ECOLI
302	OPPC_ECOLI
302	OPPC_ECOLI
302	OPPC_ECOLI
302	OPPC_ECOLI
302	OPPC_ECOLI
569	HYCE_ECOLI
569	HYCE_ECOLI
569	HYCE_ECOLI
569	HYCE_ECOLI
569	HYCE_ECOLI
569	HYCE_ECOLI
569	HYCE_ECOLI
108	YNFA_ECOLI
108	YNFA_ECOLI
108	YNFA_ECOLI
108	YNFA_ECOLI
361	YHFS_ECOLI
361	YHFS_ECOLI
361	YHFS_ECOLI
361	YHFS_ECOLI
164	LRP_ECOLI
134	YQJE_ECOLI
134	YQJE_ECOLI
343	IDND_ECOLI
343	IDND_ECOLI
343	IDND_ECOLI
343	IDND_ECOLI
343	IDND_ECOLI
343	IDND_ECOLI
343	IDND_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
1105	YEGE_ECOLI
593	MDLB_ECOLI
593	MDLB_ECOLI
593	MDLB_ECOLI
593	MDLB_ECOLI
593	MDLB_ECOLI
593	MDLB_ECOLI
593	MDLB_ECOLI
593	MDLB_ECOLI
593	MDLB_ECOLI
258	TATC_ECOLI
258	TATC_ECOLI
258	TATC_ECOLI
258	TATC_ECOLI
258	TATC_ECOLI
258	TATC_ECOLI
261	PHSC_ECOLI
261	PHSC_ECOLI
261	PHSC_ECOLI
261	PHSC_ECOLI
261	PHSC_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
512	EMRY_ECOLI
339	RSPB_ECOLI
339	RSPB_ECOLI
339	RSPB_ECOLI
221	YHHQ_ECOLI
221	YHHQ_ECOLI
221	YHHQ_ECOLI
221	YHHQ_ECOLI
221	YHHQ_ECOLI
221	YHHQ_ECOLI
89	YHHL_ECOLI
89	YHHL_ECOLI
89	YHHL_ECOLI
187	PTHC_ECOLI
187	PTHC_ECOLI
187	PTHC_ECOLI
541	YQEB_ECOLI
541	YQEB_ECOLI
541	YQEB_ECOLI
541	YQEB_ECOLI
541	YQEB_ECOLI
541	YQEB_ECOLI
489	LYSP_ECOLI
489	LYSP_ECOLI
489	LYSP_ECOLI
489	LYSP_ECOLI
489	LYSP_ECOLI
489	LYSP_ECOLI
489	LYSP_ECOLI
489	LYSP_ECOLI
489	LYSP_ECOLI
295	RHTA_ECOLI
295	RHTA_ECOLI
295	RHTA_ECOLI
295	RHTA_ECOLI
295	RHTA_ECOLI
295	RHTA_ECOLI
295	RHTA_ECOLI
295	RHTA_ECOLI
179	ISPZ_ECOLI
179	ISPZ_ECOLI
179	ISPZ_ECOLI
179	ISPZ_ECOLI
179	ISPZ_ECOLI
207	YADS_ECOLI
207	YADS_ECOLI
207	YADS_ECOLI
207	YADS_ECOLI
207	YADS_ECOLI
207	YADS_ECOLI
346	GATD_ECOLI
346	GATD_ECOLI
346	GATD_ECOLI
346	GATD_ECOLI
346	GATD_ECOLI
633	PBP2_ECOLI
633	PBP2_ECOLI
633	PBP2_ECOLI
633	PBP2_ECOLI
633	PBP2_ECOLI
633	PBP2_ECOLI
633	PBP2_ECOLI
633	PBP2_ECOLI
461	YIHP_ECOLI
461	YIHP_ECOLI
461	YIHP_ECOLI
461	YIHP_ECOLI
461	YIHP_ECOLI
461	YIHP_ECOLI
461	YIHP_ECOLI
461	YIHP_ECOLI
461	YIHP_ECOLI
461	YIHP_ECOLI
368	YBHR_ECOLI
368	YBHR_ECOLI
368	YBHR_ECOLI
368	YBHR_ECOLI
368	YBHR_ECOLI
368	YBHR_ECOLI
581	PRIM_ECOLI
581	PRIM_ECOLI
581	PRIM_ECOLI
321	YHBE_ECOLI
321	YHBE_ECOLI
321	YHBE_ECOLI
321	YHBE_ECOLI
321	YHBE_ECOLI
321	YHBE_ECOLI
321	YHBE_ECOLI
321	YHBE_ECOLI
321	YHBE_ECOLI
111	YGAH_ECOLI
111	YGAH_ECOLI
111	YGAH_ECOLI
330	LSRD_ECOLI
330	LSRD_ECOLI
330	LSRD_ECOLI
330	LSRD_ECOLI
330	LSRD_ECOLI
330	LSRD_ECOLI
330	LSRD_ECOLI
330	LSRD_ECOLI
887	ODP1_ECOLI
887	ODP1_ECOLI
887	ODP1_ECOLI
887	ODP1_ECOLI
887	ODP1_ECOLI
887	ODP1_ECOLI
24	YOAJ_ECOLI
377	FEPE_ECOLI
377	FEPE_ECOLI
377	FEPE_ECOLI
377	FEPE_ECOLI
377	FEPE_ECOLI
418	XAPB_ECOLI
418	XAPB_ECOLI
418	XAPB_ECOLI
418	XAPB_ECOLI
418	XAPB_ECOLI
418	XAPB_ECOLI
418	XAPB_ECOLI
418	XAPB_ECOLI
418	XAPB_ECOLI
418	XAPB_ECOLI
418	XAPB_ECOLI
275	TAUC_ECOLI
275	TAUC_ECOLI
275	TAUC_ECOLI
275	TAUC_ECOLI
275	TAUC_ECOLI
275	TAUC_ECOLI
275	TAUC_ECOLI
430	YNBD_ECOLI
430	YNBD_ECOLI
430	YNBD_ECOLI
430	YNBD_ECOLI
430	YNBD_ECOLI
430	YNBD_ECOLI
430	YNBD_ECOLI
430	YNBD_ECOLI
430	YNBD_ECOLI
430	YNBD_ECOLI
430	YNBD_ECOLI
147	RZPR_ECOLI
443	YHAO_ECOLI
443	YHAO_ECOLI
443	YHAO_ECOLI
443	YHAO_ECOLI
443	YHAO_ECOLI
443	YHAO_ECOLI
443	YHAO_ECOLI
443	YHAO_ECOLI
443	YHAO_ECOLI
191	VES_ECOLI
191	VES_ECOLI
191	VES_ECOLI
445	FRLA_ECOLI
445	FRLA_ECOLI
445	FRLA_ECOLI
445	FRLA_ECOLI
445	FRLA_ECOLI
445	FRLA_ECOLI
445	FRLA_ECOLI
445	FRLA_ECOLI
445	FRLA_ECOLI
132	YOHJ_ECOLI
132	YOHJ_ECOLI
132	YOHJ_ECOLI
68	YBFA_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
462	PNTB_ECOLI
779	BCSB_ECOLI
779	BCSB_ECOLI
779	BCSB_ECOLI
779	BCSB_ECOLI
779	BCSB_ECOLI
418	CLCB_ECOLI
418	CLCB_ECOLI
418	CLCB_ECOLI
418	CLCB_ECOLI
418	CLCB_ECOLI
418	CLCB_ECOLI
418	CLCB_ECOLI
418	CLCB_ECOLI
418	CLCB_ECOLI
418	CLCB_ECOLI
418	CLCB_ECOLI
416	IDH_ECOLI
416	IDH_ECOLI
416	IDH_ECOLI
211	ARGO_ECOLI
211	ARGO_ECOLI
211	ARGO_ECOLI
211	ARGO_ECOLI
211	ARGO_ECOLI
623	PPID_ECOLI
623	PPID_ECOLI
394	YGAY_ECOLI
394	YGAY_ECOLI
394	YGAY_ECOLI
394	YGAY_ECOLI
394	YGAY_ECOLI
394	YGAY_ECOLI
394	YGAY_ECOLI
394	YGAY_ECOLI
394	YGAY_ECOLI
394	YGAY_ECOLI
394	YGAY_ECOLI
71	ESSQ_ECOLI
71	ESSQ_ECOLI
331	YIAH_ECOLI
331	YIAH_ECOLI
331	YIAH_ECOLI
331	YIAH_ECOLI
331	YIAH_ECOLI
331	YIAH_ECOLI
331	YIAH_ECOLI
331	YIAH_ECOLI
290	UBIA_ECOLI
290	UBIA_ECOLI
290	UBIA_ECOLI
290	UBIA_ECOLI
290	UBIA_ECOLI
290	UBIA_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
613	NUOL_ECOLI
449	YJCD_ECOLI
449	YJCD_ECOLI
449	YJCD_ECOLI
449	YJCD_ECOLI
449	YJCD_ECOLI
449	YJCD_ECOLI
449	YJCD_ECOLI
449	YJCD_ECOLI
303	YJIE_ECOLI
303	YJIE_ECOLI
393	SETB_ECOLI
