Merge ID	TableS3_K12_ProteomeV13_BasicProteome_3900	Molloy1999	Molloy2000	Gevaert2002	Yan2002	Corbin2003	Fountoulakis2003	Taoka2004	Butland2005	Pan2010	Thein2010	Lopez2005	Spelbrink2005	Stenberg2005	Wagner2005	Arifuzzaman2006	Baars2006	Huang2006	Ji2006	Lasserre2006	Marani2006	Cirulli2007	Wagner2007	Zhang2007	Jarchow2008	Wagner2008	Xia2008	Qian2008	Iwasaki2009	Masuda2009	Vertommen2009	Hemm2010	Iwasaki2010	Peng2010	Price2010	Wickstrom2010	Manddalo2011	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_BasicProteome_3900 Duplicates	Molloy1999 Duplicates	Molloy2000 Duplicates	Gevaert2002 Duplicates	Yan2002 Duplicates	Corbin2003 Duplicates	Fountoulakis2003 Duplicates	Taoka2004 Duplicates	Butland2005 Duplicates	Pan2010 Duplicates	Thein2010 Duplicates	Lopez2005 Duplicates	Spelbrink2005 Duplicates	Stenberg2005 Duplicates	Wagner2005 Duplicates	Arifuzzaman2006 Duplicates	Baars2006 Duplicates	Huang2006 Duplicates	Ji2006 Duplicates	Lasserre2006 Duplicates	Marani2006 Duplicates	Cirulli2007 Duplicates	Wagner2007 Duplicates	Zhang2007 Duplicates	Jarchow2008 Duplicates	Wagner2008 Duplicates	Xia2008 Duplicates	Qian2008 Duplicates	Iwasaki2009 Duplicates	Masuda2009 Duplicates	Vertommen2009 Duplicates	Hemm2010 Duplicates	Iwasaki2010 Duplicates	Peng2010 Duplicates	Price2010 Duplicates	Wickstrom2010 Duplicates	Manddalo2011 Duplicates	OurStudy_Feb2011_Common Duplicates	Subcellular Location(this study)	Entry name (Uniprot)	Mobole Element	Accession	
P13669	1			1																										1								1	4	1			1																										1								1	A	MNGR_ECOLI	0	P13669	
P13738	1			1																													1					1	4	1			1																													1					1	B	NHAA_ECOLI	0	P13738	
P13857	1					1		1																									1						4	1					1		1																									1						A	RIML_ECOLI	0		
P14175	1					1		1	1					1	1	1	1						1													1		1	11	1					1		1	1					1	1	1	1						1													1		1	F1	PROV_ECOLI	0	P14175	
P14176	1					1													1																			1	4	1					1													1																			1	B	PROW_ECOLI	0	P14176	
P14375	1																													1								1	3	1																													1								1	A	ZRAR_ECOLI	0	P14375	
P14377	1			1					1										1										1	1			1					1	8	1			1					1										1										1	1			1					1	B	ZRAS_ECOLI	0	P14377	
P14900	1					1		1	1		1																			1			1					1	8	1					1		1	1		1																			1			1					1	A	MURD_ECOLI	0	P14900	
P15005	1								1							1														1			1					1	6	1								1							1														1			1					1	A	MCRB_ECOLI	0	P15005	
P15006	1																																						1	1																																						A	MCRC_ECOLI	0		
P15028	1							1	1																				1	1			1					1	7	1							1	1																				1	1			1					1	G	FECB_ECOLI	0	P15028	
P15029	1																																					1	2	1																																					1	B	FECD_ECOLI	0	P15029	
P15030	1																																						1	1																																						B	FECC_ECOLI	0		
P15031	1															1														1			1					1	5	1															1														1			1					1	F1	FECE_ECOLI	0	P15031	
P15043	1								1							1																	1						4	1								1							1																	1						A	RECQ_ECOLI	0		
P15047	1											1																					1						3	1											1																					1						A	ENTA_ECOLI	0		
P15070	1																																						1	1																																						F1	FLIN_ECOLI	0		
P15081	1																												1										2	1																												1										A	GUTM_ECOLI	0		
P15082	1			1					1							1																	1					1	6	1			1					1							1																	1					1	A	SRLR_ECOLI	0	P15082	
P15286	1																												1	1			1					1	5	1																												1	1			1					1	B	FLK_ECOLI	0	P15286	
P15373	1							1								1																	1						4	1							1								1																	1						A	SOHA_ECOLI	0		
P16256	1																												1										2	1																												1										B	PANF_ECOLI	0		
P16429	1								1																														2	1								1																														B	HYCC_ECOLI	0		
P16681	1					1																											1						3	1					1																											1						A	PHNB_ECOLI	0		
P16683	1																																1						2	1																																1						B	PHNE_ECOLI	0		
P16688	1															1																	1						3	1															1																	1						A	PHNJ_ECOLI	0		
P16690	1															1													1									1	4	1															1													1									1	A	PHNN_ECOLI	0	P16690	
P16692	1																																1						2	1																																1						G	PHNP_ECOLI	0		
P16694	1															1			1					1									1						5	1															1			1					1									1						A	YJDA_ECOLI	0		
P16701	1																																						1	1																																						B	CYST_ECOLI	0		
P16869	1		1	1															1			1							1	1								1	8	1		1	1															1			1							1	1								1	H	FHUE_ECOLI	0	P16869	
P16926	1					1		1	1		1					1								1					1	1			1					1	11	1					1		1	1		1					1								1					1	1			1					1	B	MREC_ECOLI	0	P16926	
P17117	1					1	1	1																						1			1					1	7	1					1	1	1																						1			1					1	A	NFSA_ECOLI	0	P17117	
P17169	1			1		1	1	1	1		1								1	1									1	1			1					1	13	1			1		1	1	1	1		1								1	1									1	1			1					1	A	GLMS_ECOLI	0	P17169	
P17315	1		1		1	1	1				1	1				1			1						1				1	1	1		1					1	15	1		1		1	1	1				1	1				1			1						1				1	1	1		1					1	H	CIRA_ECOLI	0	P17315	
P17444	1							1								1																	1					1	5	1							1								1																	1					1	F1	BETA_ECOLI	0	P17444	
P17445	1			1			1	1								1														1			1					1	8	1			1			1	1								1														1			1					1	A	BETB_ECOLI	0	P17445	
P17446	1															1			1																			1	4	1															1			1																			1	A	BETI_ECOLI	0	P17446	
P17583	1															1																	1						3	1															1																	1						B	CYNX_ECOLI	0		
P17846	1					1		1	1							1			1										1	1			1					1	10	1					1		1	1							1			1										1	1			1					1	A	CYSI_ECOLI	0	P17846	
P17994	1							1								1								1															4	1							1								1								1															G	YFAA_ECOLI	0		
P18133	1					1		1	1							1														1			1						7	1					1		1	1							1														1			1						A	PNCB_ECOLI	0		
P18393	1																																						1	1																																						A	YBDZ_ECOLI	0		
P18775	1			1			1	1								1			1					1					1	1			1					1	11	1			1			1	1								1			1					1					1	1			1					1	F2	DMSA_ECOLI	0	P18775	
P18777	1																							1									1					1	4	1																							1									1					1	B	DMSC_ECOLI	0	P18777	
P18811	1															1													1									1	4	1															1													1									1	A	MALI_ECOLI	0	P18811	
P19317	1								1			1																										1	4	1								1			1																										1	A	NARW_ECOLI	0	P19317	
P19636	1																																1					1	3	1																																1					1	A	EUTC_ECOLI	0	P19636	
P19642	1								1																				1	1			1						5	1								1																				1	1			1						B	PTOCB_ECOLI	0		
P19925	1																																						1	1																																						A	ENTD_ECOLI	0		
P19926	1			1		1	1	1				1			1		1						1			1	1		1	1			1					1	15	1			1		1	1	1				1			1		1						1			1	1		1	1			1					1	G	AGP_ECOLI	0	P19926	
P19930	1								1																								1						3	1								1																								1						A	HYAD_ECOLI	0		
P19934	1							1			1		1						1										1	1			1					1	9	1							1			1		1						1										1	1			1					1	B	TOLA_ECOLI	0	P19934	
P20099	1															1													1				1						4	1															1													1				1						A	BISC_ECOLI	0		
P20605	1			1																													1					1	4	1			1																													1					1	A	FIC_ECOLI	0	P20605	
P20966	1			1		1		1			1					1			1					1					1	1			1					1	12	1			1		1		1			1					1			1					1					1	1			1					1	B	PTFBC_ECOLI	0	P20966	
P21189	1															1													1	1			1						5	1															1													1	1			1						A	DPO2_ECOLI	0		
P21361	1															1													1				1						4	1															1													1				1						A	YCIG_ECOLI	0		
P21362	1					1		1				1			1	1	1												1				1						9	1					1		1				1			1	1	1												1				1						A	YCIF_ECOLI	0		
P21363	1			1		1									1	1	1						1			1			1				1						10	1			1		1									1	1	1						1			1			1				1						A	YCIE_ECOLI	0		
P21365	1					1													1					1					1	1			1					1	8	1					1													1					1					1	1			1					1	B	YCIC_ECOLI	0	P21365	
P21367	1					1		1							1		1		1	1									1	1			1			1		1	12	1					1		1							1		1		1	1									1	1			1			1		1	B	YCAC_ECOLI	0	P21367	
P21437	1							1								1																	1						4	1							1								1																	1						A	YGGF_ECOLI	0		
P21507	1			1		1		1	1		1		1			1			1										1	1			1					1	13	1			1		1		1	1		1		1			1			1										1	1			1					1	A	SRMB_ECOLI	0	P21507	
P21513	1			1		1	1	1	1		1	1				1			1					1					1	1			1					1	15	1			1		1	1	1	1		1	1				1			1					1					1	1			1					1	F1	RNE_ECOLI	0	P21513	
P21514	1			1		1																											1						4	1			1		1																											1						A	YAHA_ECOLI	0		
P21515	1																		1										1									1	4	1																		1										1									1	A	ACPH_ECOLI	0	P21515	
P21865	1							1			1					1			1					1					1	1			1					1	10	1							1			1					1			1					1					1	1			1					1	B	KDPD_ECOLI	0	P21865	
P22186	1								1																								1					1	4	1								1																								1					1	A	MRAZ_ECOLI	0	P22186	
P22188	1			1				1	1							1													1	1			1					1	9	1			1				1	1							1													1	1			1					1	A	MURE_ECOLI	0	P22188	
P22255	1			1		1		1	1			1			1	1	1																1					1	11	1			1		1		1	1			1			1	1	1																1					1	F1	CYSQ_ECOLI	0	P22255	
P22564	1			1				1	1							1													1	1			1					1	9	1			1				1	1							1													1	1			1					1	A	RIHC_ECOLI	0	P22564	
P22586	1															1														1			1						4	1															1														1			1						B	FLIO_ECOLI	0		
P22729	1																																						1	1																																						B	LIVM_ECOLI	0		
P23173	1										1																		1				1						4	1										1																		1				1						B	TNAB_ECOLI	0		
P23200	1					1													1			1											1					1	6	1					1													1			1											1					1	B	MGLC_ECOLI	0	P23200	
P23305	1			1				1			1				1	1	1		1				1						1	1			1					1	13	1			1				1			1				1	1	1		1				1						1	1			1					1	A	YIGA_ECOLI	0	P23305	
P23481	1																																						1	1																																						A	HYFA_ECOLI	0		
P23482	1								1																				1				1						4	1								1																				1				1						B	HYFB_ECOLI	0		
P23484	1															1																							2	1															1																							A	FECI_ECOLI	0		
P23485	1															1													1										3	1															1													1										B	FECR_ECOLI	0		
P23827	1					1						1			1	1	1										1			1			1					1	10	1					1						1			1	1	1										1			1			1					1	G	ECOT_ECOLI	0	P23827	
P23840	1							1																															2	1							1																															A	DIND_ECOLI	0		
P23842	1								1		1					1													1	1			1					1	8	1								1		1					1													1	1			1					1	B	YFEA_ECOLI	0	P23842	
P23869	1			1		1		1	1		1	1				1														1			1					1	11	1			1		1		1	1		1	1				2														1			1					1	A	PPIB_ECOLI	0	P23869	
P23873	1			1												1																							3	1			1												1																							A	HIPB_ECOLI	0		
P23874	1								1							1																	1					1	5	1								1							1																	1					1	A	HIPA_ECOLI	0	P23874	
P23876	1																																					1	2	1																																					1	B	FEPD_ECOLI	0	P23876	
P23877	1																																						1	1																																						B	FEPG_ECOLI	0		
P23883	1																																1					1	3	1																																1					1	A	PUUC_ECOLI	0	P23883	
P23890	1																												1									1	3	1																												1									1	B	CADC_ECOLI	0	P23890	
P23910	1																																						1	1																																						B	ARAJ_ECOLI	0		
P24077	1																					1																	2	1																					1																	B	ENTS_ECOLI	0		
P24169	1			1												1																	1						4	1			1												1																	1						A	DCOS_ECOLI	0		
P24180	1															1																							2	1															1																							E	ACRE_ECOLI	0		
P24181	1					1			1																								1						4	1					1			1																								1						B	ACRF_ECOLI	0		
P24183	1						1	1	1	1						1				1									1	1			1	1					11	1						1	1	1	1						1				1									1	1			1	1					F2	FDNG_ECOLI	0		
P24202	1							1	1							1			1										1	1			1					1	9	1							1	1							1			1										1	1			1					1	A	MRR_ECOLI	0	P24202	
P24203	1			1		1		1											1										1	1			1					1	9	1			1		1		1											1										1	1			1					1	A	YJIA_ECOLI	0	P24203	
P24207	1							1	1							1								1					1						1			1	8	1							1	1							1								1					1						1			1	B	PHEP_ECOLI	0	P24207	
P24215	1					1		1								1													1	1			1					1	8	1					1		1								1													1	1			1					1	A	UXUA_ECOLI	0	P24215	
P24216	1											1																		1									3	1											1																		1									F4	FLID_ECOLI	0		
P24224	1								1							1														1			1						5	1								1							1														1			1						A	ACPS_ECOLI	0		
P24240	1															1																	1						3	1															1																	1						A	ASCB_ECOLI	0		
P24241	1															1																							2	1															1																							B	PTIBC_ECOLI	0		
P24242	1															1													1				1					1	5	1															1													1				1					1	A	ASCG_ECOLI	0	P24242	
P24244	1																															1							2	1																															1							B	YCCB_ECOLI	0		
P24251	1					1		1								1													1	1			1					1	8	1					1		1								1													1	1			1					1	A	CRL_ECOLI	0	P24251	
P24255	1							1	1																								1					1	5	1							1	1																								1					1	A	RP54_ECOLI	0	P24255	
P25396	1			1																																		1	3	1			1																																		1	B	TEHA_ECOLI	0	P25396	
P25397	1			1		1		1	1			1				1													1	1			1					1	11	1			1		1		1	1			1				1													1	1			1					1	A	TEHB_ECOLI	0	P25397	
P25516	1			1		1	1	1	1						1	1	1		1				1						1	1			1					1	15	1			1		1	1	1	1						1	1	1		1				1						1	1			1					1	A	ACON1_ECOLI	0	P25516	
P25524	1					1		1	1							1				1									1	1			1					1	10	1					1		1	1							1				1									1	1			1					1	A	CODA_ECOLI	0	P25524	
P25526	1			1		1		1								1													1	1			1					1	9	1			1		1		1								1													1	1			1					1	A	GABD_ECOLI	0	P25526	
P25549	1															1																							2	1															1																							G	ASLA_ECOLI	0		
P25552	1							1																									1					1	4	1							1																									1					1	B	GPPA_ECOLI	0	P25552	
P25553	1			1	1	1	1	1	1			1														1			1	1			1			1		1	14	1			1	1	1	1	1	1			1														1			1	1			1			1		1	A	ALDA_ECOLI	0	P25553	
P25736	1																																1						2	1																																1						G	END1_ECOLI	0		
P25740	1															1								1						1			1					1	6	1															1								1						1			1					1	A	RFAG_ECOLI	0	P25740	
P25741	1															1			1					1					1	1			1					1	8	1															1			1					1					1	1			1					1	A	RFAP_ECOLI	0	P25741	
P25742	1								1																				1	1								1	5	1								1																				1	1								1	A	RFAQ_ECOLI	0	P25742	
P25744	1																												1									1	3	1																												1									1	B	MDTG_ECOLI	0	P25744	
P25747	1																																						1	1																																						B	YEIB_ECOLI	0		
P25798	1															1								1					1	1			1						6	1															1								1					1	1			1						B	FLIF_ECOLI	0		
P25894	1					1		1	1		1					1													1	1			1					1	10	1					1		1	1		1					1													1	1			1					1	I	YGGG_ECOLI	0	P25894	
P25907	1																																						1	1																																						G	YDBD_ECOLI	0		
P25960	1																																						1	1																																						B	LEP4_ECOLI	0		
P26218	1														1		1						1										1						5	1														1		1						1										1						H	BGLH_ECOLI	0		
P26266	1															1																	1						3	1															1																	1						B	FEPE_ECOLI	0		
P26281	1																																1					1	3	1																																1					1	A	HPPK_ECOLI	0	P26281	
P26602	1							1	1							1														1			1					1	7	1							1	1							1														1			1					1	A	UBIC_ECOLI	0	P26602	
P26608	1																																						1	1																																						A	FLIS_ECOLI	0		
P26612	1			1					1																				1				1						5	1			1					1																				1				1						A	AMY2_ECOLI	0		
P26646	1			1	1	1		1				1			1		1												1	1			1					1	12	1			1	1	1		1				1			1		1												1	1			1					1	A	YHDH_ECOLI	0	P26646	
P26649	1							1								1																	1						4	1							1								1																	1						A	GLGS_ECOLI	0		
P27111	1															1																						1	3	1															1																						1	A	CYNR_ECOLI	0	P27111	
P27125	1																																					1	2	1																																					1	B	RHAT_ECOLI	0	P27125	
P27128	1								1																				1				1					1	5	1								1																				1				1					1	A	RFAI_ECOLI	0	P27128	
