16130618	ygbD	b2711	377	947088	1789065	0,382909128	105	31,13										
16130619	hypF	b2712	750	944963	2367152	0,422853956	144	31,06							0,74	0,67		0,703610129
16130620	hydN	b2713	175	947190	1789067	0,596301698	56	13,25							0,49			
16130621	ascG	b2714	337	947305	1789068	0,377037219	95	26,59							1,26	0,80	0,55	0,872183938
16130622	ascF					0,43806144												
16130623	ascB	b2716	474	947460	1789070	0,488046727	133	34,9							0,47			
16130624	hycI	b2717	156	947428	1789072	0,499168426	23	6,07							1,33		0,47	0,901549298
16130625	hycH	b2718	136	947438	1789073	0,444258413	28	4,64							0,80			
16130626	hycG	b2719	255	947191	1789074	0,492725406	75	19,84										
16130627	hycF	b2720	180	947048	1789075	0,514037993	58	14,3										
16130628	hycE	b2721	569	947396	1789076	0,622677101	179	52,92										
16130629	hycD	b2722	307	948994	1789077	0,521390095	44	12,28										
16130630	hycC	b2723	608	945327	2367154	0,495428237	80	20,73							0,33	0,45		0,391886486
16130631	hycB	b2724	203	948002	1789079	0,458564669	48	11,94										
16130632	hycA	b2725	153	947193	1789080	0,466661617	43	10,62										
16130633	hypA	b2726	116	947195	1789081	0,401164259	32	7,72							1,11	0,56	0,45	0,706603216
16130634	hypB	b2727	290	947194	1789082	0,546158963	72	17,67							0,80		0,37	0,584158698
16130635	hypC	b2728	90	947192	1789083	0,47866097	15	4,02										
16130636	hypD	b2729	373	947189	1789084	0,478516455	73	18,26							1,58	0,81	0,84	1,076251581
16130637	hypE	b2730	322	947182	1789085	0,477671523	67	17,87							1,33		0,56	0,944079446
16130638	fhlA	b2731	692	947181	1789087	0,429190918	219	61,1	0,71	1,7	1	63,26			1,05	0,73	0,37	0,717625932
16130639	ygbA	b2732	117	947187	1789088	0,516653301	58	9,43									0,20	
16130640	mutS	b2733	853	947206	1789089	0,484387297	251	68,12							1,13	1,44	0,47	1,012522661
16130641	pphB	b2734	218	947196	1789090	0,329576847	42	12,33							0,17	0,40		0,284177351
16130642	ygbI	b2735	265	947204	1789091	0,324381923	73	19,68								1,27	0,59	0,929685971
16130643	b2736	b2736	302	947200	1789092	0,416875536	48	15,39									0,22	
16130644	b2737	b2737	388	947199	1789093	0,432252615	80	20,67										
16130645	ygbL	b2738	212	947197	1789094	0,358377278	45	9,63								0,84	0,31	0,574817092
16130646	ygbM	b2739	258	947207	1789095	0,369234946	52	14,78								0,35		
16130647	b2740	b2740	454	947208	1789097	0,350621477	58	10,93										
16130648	rpoS	b2741	330	947210	1789098	0,44991608	122	35,42							13,31	11,03	13,90	12,74591199
16130649	nlpD	b2742	379	947011	1789099	0,42379036	69	18,83							24,28	34,23	52,22	36,91187658
16130650	pcm	b2743	208	944923	1789100	0,346893152	57	16,7							4,35	2,49	2,36	3,06542528
16130651	surE	b2744	253	947211	1789101	0,388726957	46	15,43							2,99	1,08	1,21	1,763303556
16130652	ygbO	b2745	349	947214	1789102	0,430346925	112	29,13								3,09	3,12	3,106847098
16130653	ygbB	b2746	159	945057	1789103	0,409312913	46	12,41								2,05	1,91	1,978902479
16130654	ygbP	b2747	236	948269	1789104	0,36530758	59	16,16								1,29	1,95	1,617977646
16130655	b2748	b2748	103	946033	1789105	0,353257342	29	8,87									2,63	
16130656	ygbE	b2749	107	947268	1789106	0,391530612	2	1,02								1,01	0,41	0,71401518
16130657	cysC	b2750	201	947221	1789107	0,357788023	60	13,01							5,74	4,63	2,08	4,149114947
16130658	cysN	b2751	475	947219	1789108	0,477273435	119	35,97	1	22,9	21	3178,27			13,72	5,47	6,29	8,494316127
16130659	cysD	b2752	302	947217	1789109	0,536807932	108	24,81	1	30,1	26	5705,04			15,26	12,46	11,29	13,00447098
16130660	iap	b2753	345	947215	1789111	0,321838162	115	30,82							1,20	0,61		0,904018257
16130661	ygbF					0,305853958										0,57	0,30	0,43441182
16130662	b2755	b2755	305	947228	1789113	0,321349732	100	22,37									0,34	
16130663	b2756	b2756	199	947226	1789114	0,278773226	65	14,58									0,27	
16130664	b2757					0,226013562												
16130665	b2758	b2758	363	947224	1789116	0,406705577	101	23,16										
16130666	ygcK	b2759	160	947223	1789117	0,259525293	65	21,81								0,21	0,16	0,186588245
16130667	b2760	b2760	502	947222	1789118	0,270567793	134	36,36										
16130668	ygcB	b2761	888	947229	1789119	0,294529473	205	45,03										
16130669	cysH	b2762	244	947230	1789121	0,472613152	82	25,88	0,95	12,3	7	1398,84			10,86	8,23	5,46	8,181528249
16130670	cysI	b2763	570	947231	1789122	0,523320619	203	53,93	1	34,7	37	3734,94			7,35	5,29	6,32	6,32298575
16130671	cysJ	b2764	599	947239	1789123	0,481902155	165	43,3	1	25,4	49	6160,56			14,72	8,95	8,48	10,7133315
16130672	ygcM	b2765	121	945123	1789124	0,452178673	29	8,81								1,06	0,44	0,750449712
16130673	ygcN					0,38205282												
16130674	ygcO					0,391212818												
16130675	ygcP	b2768	191	947536	1789127	0,398543258	52	13,88										
16130676	ygcQ					0,380580905										1,12		
16130677	ygcR					0,355004233												
16130678	ygcS					0,34743556												
16130679	b2772					0,619870026												
16130680	ygcU					0,460761097												
16130681	ygcW					0,402438942												
16130682	yqcE	b2775	425	947248	2367161	0,405050165	67	14,08										
16130683	ygcE	b2776	492	946193	1789138	0,423170774	101	29,27										
16130684	ygcF	b2777	223	947527	1789139	0,408583774	67	18,48								0,93	0,54	0,736461764
16130685	ygcG					0,316471258										0,08	0,06	0,069485742
16130686	eno	b2779	432	945032	1789141	0,86797413	140	34,74	1	47	72	11282,75	28190,00	0,882	22,61	25,82	13,83	20,75452252
16130687	pyrG	b2780	545	946116	1789142	0,574736534	159	37,37					3451,84	0,108	11,90	6,15	9,96	9,338634997
16130688	mazG	b2781	263	947254	1789144	0,472459355	93	24,16							3,51	1,58	1,11	2,068498823
16130689	chpA	b2782	111	947252	1789145	0,363979839	33	10,05							4,03	1,74	0,85	2,203840565
16130690	chpR	b2783	82	947245	1789146	0,378367933	24	7,88							3,59	2,46	1,65	2,566942707
16130691	relA	b2784	744	947244	1789147	0,468382979	256	68,66							2,39	0,95	1,02	1,453912961
16130692	ygcA	b2785	433	947243	1789148	0,360702184	135	36,37								0,99	1,22	1,102201426
16130693	barA	b2786	918	947255	1789149	0,402389217	235	71,29							1,02	0,56	0,41	0,661260384
16130694	ygcX	b2787	446	947258	1789150	0,518197342	106	31,52								0,72		
16130695	ygcY	b2788	446	947261	1789151	0,444657949	106	32,88								1,14		
16130696	b2789	b2789	450	947265	1789152	0,46036546	75	18,4										
16130697	b2790	b2790	149	947151	1789154	0,418525941	17	5,01									1,17	
16130698	yqcB	b2791	260	947242	1789155	0,395989985	81	23,87									0,43	
16130699	b2792	b2792	109	946027	1789156	0,443702736	22	7,25									1,17	
16130700	syd	b2793	181	947271	1789157	0,343729122	33	9,6							2,47	1,01	0,77	1,416766455
16130701	yqcD	b2794	282	947270	1789158	0,444617671	85	24,75								0,80	0,69	0,744428311
16130702	ygdH	b2795	454	947266	1789159	0,466617957	135	40,36									1,31	
16130703	sdaC	b2796	429	947264	1789160	0,706516683	67	12,84							1,41	0,87	1,09	1,124706819
16130704	sdaB	b2797	455	947262	1789161	0,574164221	104	24,52									0,31	
16130705	exo					0,354410199									0,67	0,54	0,29	0,499977335
16130706	fucO	b2799	383	947273	1789163	0,473064461	85	23,13					3387,91	0,106	0,34		0,24	0,289811156
16130707	fucA	b2800	215	947282	1789164	0,371190454	50	11,57							0,39	0,27	0,50	0,385260895
16130708	fucP	b2801	438	947487	1789166	0,362568396	57	10,88										
16130709	fucI	b2802	591	946195	1789167	0,542581821	137	33,36							0,70			
16130710	fucK	b2803	482	946022	1789168	0,372239084	103	30,33							1,41	0,99	0,55	0,9819992
16130711	fucU	b2804	140	945842	1789169	0,333237307	35	8,6							1,86	1,58	1,22	1,554632773
16130712	fucR	b2805	243	946905	1789170	0,378545392	81	19,61							1,37	0,76	1,64	1,257775786
16130713	ygdE	b2806	366	947283	1789171	0,473769908	114	27,54								1,43	0,52	0,975358997
16130714	ygdD	b2807	131	947279	1789172	0,457437225	22	3,38								1,10	0,85	0,976628213
16130715	gcvA	b2808	305	947278	1789173	0,313528189	98	28,8							1,16		0,52	0,835323891
16130716	b2809					0,585122823											0,85	
16130717	b2810	b2810	401	947275	1789175	0,409638662	78	20,64									0,53	
16130718	ygdK	b2811	147	947274	1789176	0,359240348	40	15,47								0,80	0,40	0,596497874
16130719	ygdL	b2812	268	947291	1789177	0,456909513	79	14,24								0,69	0,51	0,600721636
16130720	mltA	b2813	365	944964	1789179	0,513309918	103	26,89							2,57	1,30	0,59	1,486748123
16130721	b2817					0,406939753											0,62	
16130722	argA	b2818	443	947289	1789181	0,412592208	131	30,6	0,66	23,7	1	117,42			4,66	3,43	1,90	3,327110493
16130723	recD	b2819	608	947287	1789182	0,360042606	182	55,81							1,03	0,62	0,30	0,648901361
16130724	recB	b2820	1180	947286	1789183	0,419072469	330	100,4							1,86	0,77	0,73	1,120918415
16130725	ptr	b2821	962	947284	2367164	0,433376839	276	81,2	0,58	5	3		2397,11	0,075	2,53	1,66	1,08	1,756937816
16130726	recC	b2822	1122	947294	1789186	0,418170817	280	74,24							0,88	0,76	0,55	0,730909719
16130727	ppdC	b2823	107	945797	1789187	0,30318545	26	7,59										
16130728	ygdB					0,332994804										0,50	0,30	0,401279194
16130729	ppdB	b2825	187	948985	1789189	0,414196056	52	16,22							1,06	0,91	0,38	0,779695011
16130730	ppdA	b2826	156	945393	1789190	0,284787696	36	12,04										
16130731	thyA	b2827	264	949035	1789191	0,54693786	62	17,94							6,45	3,32	3,31	4,361726878
16130732	lgt	b2828	291	947303	1789192	0,481476986	48	12,67							3,77	1,67	1,49	2,308558063
16130733	ptsP	b2829	748	947301	1789193	0,377856161	233	68,28							2,65	1,37	1,25	1,757770541
16130734	ygdP	b2830	176	947300	1789194	0,364740064	64	12,53								4,17	3,86	4,012381141
16130735	mutH	b2831	229	947299	1789196	0,346597746	62	17,4	0,35	4,4	1				0,60			
16130736	b2832	b2832	237	947295	1789197	0,418415262	50	12,52										
16130737	b2833	b2833	72	947304	1789198	0,447813252	13	1,4									0,77	
16130738	b2834	b2834	346	947306	1789199	0,427704966	79	21,58									1,70	
16130739	ygeD	b2835	397	947317	1789200	0,388355888	55	10,64										
16130740	aas	b2836	719	947315	1789201	0,425954652	229	74,78							1,65	1,10	0,90	1,216020019
16130741	galR	b2837	343	947314	1789202	0,424778984	76	21,7							1,56	0,73	0,48	0,921979468
16130742	lysA	b2838	420	947313	1789203	0,428601999	83	19,56	0,91	4	1	253,27			2,30	1,27	0,85	1,472827124
16130743	lysR	b2839	311	947311	1789204	0,318006695	73	20,91										
16130744	ygeA	b2840	230	947348	1789205	0,360584133	55	14,39								0,74	0,67	0,707079702
16130745	araE	b2841	472	947341	1789207	0,447895606	102	17,45							0,85		0,28	0,566895309
16130746	kduD	b2842	253	947323	1789208	0,421658393	57	19,88										
16130747	kduI	b2843	278	947319	1789209	0,456015944	64	18,41							0,41		0,36	0,38589487
16130748	yqeF					0,377711776											0,80	
16130749	b2845	b2845	409	945028	1789211	0,337869254	57	11,24										
16130750	yqeH					0,28393953												
16130751	yqeI	b2847	269	947327	1789213	0,303277305	80	18,22										
16130752	yqeJ					0,259154098												
16130753	yqeK					0,239484342												
16130754	ygeF	b2850	148	946823	2367169	0,239689003	52	13,79										
16130755	ygeG	b2851	163	946986	1789215	0,335795056	38	12,05										
16130756	ygeH	b2852	458	946265	1789216	0,260025964	136	32,5										
16130757	b2853	b2853	72	947336	1789217	0,302168115	4	0,92										
16130758	b2854					0,267548014												
16130759	ygeK					0,300925047												
16130760	b2856	b2856	51	947332	1789220	0,315373651	16	2,01										
16130761	b2857	b2857	143	947330	1789221	0,308494064	31	10,35										
16130762	b2859	b2859	141	947325	1789223	0,191113433	41	9,96							0,09			
16130763	yi22_4	b2860	301	947346	1789224	0,290325575	121	31,49								1,28		
16130764	yi21_4					0,289332748												
16130765	b2862	b2862	99	947345	1789226	0,228644789	40	13,47										
16130766	b2863					0,307605042												
16130767	b2865					0,334487453											0,50	
16130768	b2866	b2866	752	947116	1789230	0,4131548	173	46,68									0,25	
16130769	ygeT	b2867	292	947205	1789231	0,40557236	72	23,17										
16130770	b2868	b2868	159	945148	1789232	0,348853649	33	6,56									0,23	
16130771	ygeV	b2869	592	947320	1789233	0,335261674	161	43,14								0,40	0,31	0,357082627
16130772	ygeW					0,579416425												
16130773	ygeX	b2871	398	947012	1789235	0,53529349	91	22,01										
16130774	ygeY	b2872	403	947360	1789236	0,662867895	108	31,29										
16130775	b2873					0,397575487												
16130776	yqeA	b2874	310	947358	1789238	0,499979518	84	22,27										
16130777	b2875	b2875	541	947357	1789240	0,367264616	136	37,84									0,40	
16130778	b2876					0,324272894												
16130779	ygfJ	b2877	192	947356	1789242	0,284746004	34	7,46									0,21	
16130780	b2878	b2878	1032	949068	1789243	0,47826699	286	87,16										
16130781	b2879					0,433881414												
16130782	b2880	b2880	259	949071	1789245	0,436303674	78	20,39										
16130783	b2881	b2881	956	949079	1789246	0,510218148	231	53,83										
16130784	ygfO					0,344625998												
16130785	ygfP	b2883	439	947366	1789249	0,440275802	136	37,54										
16130786	ygfQ					0,440018692										0,48	0,26	0,372293042
16130787	ygfR					0,422960912												
16130788	ygfS					0,3296149												
16130789	ygfT					0,403666457												
16130790	ygfU					0,338152271												
16130791	b2889	b2889	182	949020	1789255	0,376737754	43	9,5									0,43	
16130792	lysS	b2890	505	947372	1789256	0,66902447	154	43,52	1	26,7	17	2126,53			3,36	1,75	1,87	2,326388231
16130793	prfB	b2891	365	947369	2367172	0,563100379	125	32,15	1	26	9	1523,96	10131,78	0,317	14,25	8,00	10,82	11,02474593
16130794	recJ	b2892	577	947367	1789259	0,408970874	160	45,12							1,04	0,82	0,49	0,783820051
16130795	dsbC	b2893	236	947363	1789260	0,501625527	65	16,75	0,96	14,4	1	312,01	2652,80	0,083	3,62	2,21	2,25	2,695195355
16130796	xerD	b2894	298	947362	1789261	0,36864169	98	32,48							5,72	3,21	2,49	3,807949458
16130797	fldB	b2895	173	947361	1789262	0,511525482	23	4,4							1,91	1,77	0,79	1,490536862
16130798	b2896	b2896	135	947379	1789263	0,311412276	49	10,18									0,96	
16130799	ygfY	b2897	88	947382	1789264	0,511444663	31	4,86								1,77	3,13	2,450030639
16130800	ygfZ	b2898	326	947384	1789265	0,494298285	94	26,44	1	18,1	10	2058,97	3771,45	0,118		1,93	2,46	2,191650109
16130801	b2899	b2899	219	947381	1789266	0,366697839	28	3,78									0,40	
16130802	yqfB	b2900	103	947380	1789267	0,509733333	30	9,63								2,68	2,79	2,735082641
16130803	bglA	b2901	479	947378	2367174	0,560922205	147	36,7							3,23	1,47	2,38	2,362007261
16130804	ygfF	b2902	247	947373	2367175	0,315447047	46	10,94										
16130805	gcvP	b2903	957	947394	1789269	0,583049461	211	57,65	1	18,5	9	849,88			2,44	1,14	0,67	1,415142444
16130806	gcvH	b2904	129	947393	1789271	0,619278474	16	4,04	0,99	17,8	4	5336,13			15,22	9,54	8,72	11,16261214
16130807	gcvT	b2905	364	947390	1789272	0,520924304	93	21,82	0,68	20,3	1	169,65	5305,60	0,166	4,87	2,80	2,50	3,389161413
16130808	visC	b2906	400	947389	1789273	0,41785298	105	29,89							1,88	1,11	0,66	1,217568363
16130809	ubiH	b2907	392	947388	1789274	0,402556937	95	26,06							2,02	0,80	1,01	1,276762971
16130810	pepP	b2908	441	947385	1789275	0,519735567	110	27,32	0,66	10	1	131,52			4,88	1,22	3,15	3,082465234
16130811	ygfB					0,496417943										5,05	8,18	6,619577203
16130812	ygfE	b2910	109	947404	1789277	0,372244694	37	12,28								4,72	1,98	3,346798488
16130813	ygfA					0,332757213												
16130814	serA	b2913	410	945258	1789279	0,521108157	96	26,22	1	42,2	113	23461,62			23,43	14,97	10,04	16,14488206
16130815	rpiA	b2914	219	947407	1789280	0,534736068	48	12,95	1	21,5	4	1681,52	3707,53	0,116	9,11	2,85	2,84	4,933750641
16130816	yqfE	b2915	76	946707	1789281	0,234972856	22	8,15										
16130817	iciA	b2916	297	944867	1789283	0,386880188	81	20,19							0,96	0,55	0,38	0,628407069
16130818	sbm	b2917	714	945576	1789284	0,494433541	177	48,41										
16130819	ygfD	b2918	331	947412	1789285	0,377659345	98	32,38										
16130820	ygfG					0,462612706										0,68	0,23	0,457806085
16130821	ygfH	b2920	492	947402	1789287	0,420210905	108	33,67										
16130822	ygfI					0,31393467												
16130823	yggE	b2922	246	947398	1789289	0,442738551	73	21,59								1,67	4,12	2,896660012
16130824	yggA	b2923	211	947418	1789290	0,382329774	31	5,83								0,49		
16130825	yggB	b2924	286	947416	1789291	0,466814581	69	20,09								2,36	5,03	3,693995412
16130826	fba	b2925	359	947415	1789293	0,816594514	79	18,34	1	43,2	55	16325,84	18409,79	0,576	7,59	5,88	6,42	6,631427855
16130827	pgk	b2926	387	947414	1789294	0,773682142	114	32,63	1	56,3	88	14681,75	13871,27	0,434	15,67	12,88	21,18	16,57506954
16130828	epd	b2927	339	947413	1789295	0,383785695	92	26,82							3,88	3,33	2,05	3,087803364
16130829	yggC	b2928	237	947419	1789296	0,345290349	54	14,72								0,37	0,40	0,381501552
16130830	yggD	b2929	169	946861	1789297	0,376736065	32	8,42								1,86	0,98	1,417828923
16130831	yggF	b2930	321	947410	1789298	0,407273188	75	23,24										
16130832	b2931					0,429231102												
16130833	yggP					0,330458127												
16130834	cmtA	b2933	462	945256	1789301	0,410172365	84	17,56								0,56		
16130835	cmtB	b2934	147	945125	1789302	0,305444273	21	6,27							0,15			
16130836	tktA					0,745382932							3643,61	0,114	4,15	3,77	2,38	3,434928613
16130837	yggG					0,388483885										0,82	0,80	0,810141783
16130838	speB	b2937	306	947715	1789306	0,606511005	74	17,19	0,98	11,8	4	1241,43			4,38	2,16	2,21	2,917926581
16130839	speA	b2938	658	947432	1789307	0,554599248	142	36,36	1	18,8	21	3144,18			3,55	2,21	1,84	2,5329251
16130840	yqgB	b2939	48	947433	1789308	0,307253184	10	1,51								1,69	2,13	1,912162976
16130841	yqgC	b2940	71	945052	1789309	0,264345245	32	5,82										
16130842	yqgD	b2941	83	945430	1789310	0,329766423	18	4,82										
16130843	metK	b2942	384	945389	1789311	0,689788068	99	25,45	1	41,1	56	11978,78	1438,27	0,045	9,58	5,89	3,45	6,309608476
16130844	galP	b2943	464	947434	1789312	0,514638453	89	14,45							1,21	0,51	0,37	0,69578103
16130845	sprT	b2944	165	947443	1789313	0,454856882	70	16,31							0,56			
16130846	endA	b2945	235	949092	1789314	0,530808581	87	18,38							0,40			
16130847	yggJ					0,398165663										1,44	2,38	1,909140785
16130848	gshB	b2947	316	947445	1789316	0,538416449	95	27,15					1598,07	0,05	4,15	1,95	1,78	2,629338224
16130849	yqgE					0,432441076										1,68	1,45	1,568064247
16130850	yqgF	b2949	138	947439	1789318	0,456943241	45	14,24								1,54	0,89	1,211389358
16130851	yggR					0,286347792												
16130852	yggS	b2951	234	947423	1789321	0,438050159	64	20,12					2205,34	0,069		2,88	3,20	3,035840355
16130853	yggT	b2952	188	947421	1789322	0,440777916	28	7,19	0,34	9,6	1					1,85	2,81	2,327935925
