From	To	To
AP009048	P0AGF2	YGDK_ECOLI
AP009048	Q46803	YGEW_ECOLI
AP009048	P0AA60	YGHB_ECOLI
AP009048	P67660	YHAJ_ECOLI
AP009048	P64612	YHCM_ECOLI
AP009048	P25536	YHDE_ECOLI
AP009048	P45550	YHFX_ECOLI
AP009048	P28912	YHHI_ECOLI
AP009048	P37683	YIAV_ECOLI
AP009048	Q2M7R5	YIBT_ECOLI
AP009048	P31467	YIEH_ECOLI
AP009048	P27848	YIGL_ECOLI
AP009048	P32162	YIIS_ECOLI
AP009048	P0AEH8	YJIG_ECOLI
AP009048	P39410	YJJJ_ECOLI
AP009048	P75678	YKFA_ECOLI
AP009048	P75687	YKGI_ECOLI
AP009048	P76172	YNFD_ECOLI
AP009048	P77247	YNIC_ECOLI
AP009048	P0AE39	YPDB_ECOLI
AP009048	P76559	YPFG_ECOLI
AP009048	P52143	YPJA_ECOLI
AP009048	P45465	YRAN_ECOLI
AP009048	P45469	YRAR_ECOLI
AP009048	P45753	YRFD_ECOLI
AP009048	P39310	YTFB_ECOLI
AP009048	P0AAA9	ZRAP_ECOLI
AP009048	P27550	ACSA_ECOLI
AP009048	P60061	ADIC_ECOLI
AP009048	Q93K97	ADPP_ECOLI
AP009048	P0AAP1	ADRA_ECOLI
AP009048	P0AB71	ALF_ECOLI
AP009048	P32718	ALSK_ECOLI
AP009048	P26365	AMIB_ECOLI
AP009048	P0A6C8	ARGB_ECOLI
AP009048	P09551	ARGT_ECOLI
AP009048	P30860	ARTJ_ECOLI
AP009048	P00963	ASNA_ECOLI
AP009048	P0A9H9	CHEZ_ECOLI
AP009048	P0A6G7	CLPP_ECOLI
AP009048	P0A6H1	CLPX_ECOLI
AP009048	P36561	COBS_ECOLI
AP009048	P08369	CRED_ECOLI
AP009048	P77214	CUSF_ECOLI
AP009048	P0ABJ9	CYDA_ECOLI
AP009048	P0ABJ6	CYOD_ECOLI
AP009048	P69908	DCEA_ECOLI
AP009048	P76128	DDPA_ECOLI
AP009048	P0A9Q9	DHAS_ECOLI
AP009048	P00370	DHE4_ECOLI
AP009048	P03007	DPO3E_ECOLI
AP009048	P0AEG6	DSBC_ECOLI
AP009048	P38134	ETK_ECOLI
AP009048	P77445	EUTE_ECOLI
AP009048	P0AEL3	FEOA_ECOLI
AP009048	P06972	FHUB_ECOLI
AP009048	P08191	FIMH_ECOLI
AP009048	P26608	FLIS_ECOLI
AP009048	P0A8Q3	FRDD_ECOLI
AP009048	P0A9R7	FTSE_ECOLI
AP009048	P63235	GADC_ECOLI
AP009048	P25748	GALS_ECOLI
AP009048	P0A932	GFCE_ECOLI
AP009048	P0ACC7	GLMU_ECOLI
AP009048	P09391	GLPG_ECOLI
AP009048	P0AER3	GLTJ_ECOLI
AP009048	P45756	GSPA_ECOLI
AP009048	P0ACB2	HEM2_ECOLI
AP009048	P23874	HIPA_ECOLI
AP009048	P60757	HIS1_ECOLI
AP009048	P0AEV4	HYCA_ECOLI
AP009048	P0A6Y1	IHFB_ECOLI
AP009048	P0ADG7	IMDH_ECOLI
AP009048	P0CF55	INSD3_ECOLI
AP009048	P0CE52	INSH4_ECOLI
AP009048	P19769	INSK_ECOLI
AP009048	P22939	ISPA_ECOLI
AP009048	Q46938	KDUI_ECOLI
AP009048	P0AEX5	KPPR_ECOLI
AP009048	P0A717	KPRS_ECOLI
AP009048	P30015	LHR_ECOLI
AP009048	P0AD79	LPL_ECOLI
AP009048	P69776	LPP_ECOLI
AP009048	P00946	MANA_ECOLI
AP009048	P76558	MAO2_ECOLI
AP009048	P69367	MDTH_ECOLI
AP009048	P75931	MVIM_ECOLI
AP009048	P33934	NAPH_ECOLI
AP009048	P19319	NARZ_ECOLI
AP009048	P0AEI6	NUDJ_ECOLI
AP009048	P43337	NUDL_ECOLI
AP009048	P0AFH0	OGT_ECOLI
AP009048	P0ADA7	OSMB_ECOLI
AP009048	P05041	PABB_ECOLI
AP009048	P19624	PDXA_ECOLI
AP009048	P08400	PHOR_ECOLI
AP009048	P0A8K1	PSD_ECOLI
AP009048	P19642	PTOCB_ECOLI
AP009048	P15254	PUR4_ECOLI
AP009048	P0AG18	PURE_ECOLI
AP009048	P52076	QSEB_ECOLI
AP009048	P0AAZ4	RARA_ECOLI
AP009048	P37692	RFAF_ECOLI
AP009048	P0AG38	RHTC_ECOLI
AP009048	P36979	RLMN_ECOLI
AP009048	P30850	RNB_ECOLI
AP009048	P21513	RNE_ECOLI
AP009048	P10442	RNH2_ECOLI
AP009048	P0A800	RPOZ_ECOLI
AP009048	P0A7S9	RS13_ECOLI
AP009048	P0A7T7	RS18_ECOLI
AP009048	P75898	RUTA_ECOLI
AP009048	P13458	SBCC_ECOLI
AP009048	P27253	SBM_ECOLI
AP009048	P76350	SHIA_ECOLI
AP009048	P0AGC3	SLT_ECOLI
AP009048	P08956	T1RK_ECOLI
AP009048	Q47539	TAUC_ECOLI
AP009048	P0AA41	TRUC_ECOLI
AP009048	P0ACT6	UIDR_ECOLI
AP009048	P0AG11	UMUD_ECOLI
AP009048	P0AAC0	USPE_ECOLI
AP009048	P71238	WCAD_ECOLI
AP009048	P31679	YAAU_ECOLI
AP009048	P31665	YADD_ECOLI
AP009048	P37049	YAEI_ECOLI
AP009048	P0AAN5	YAIA_ECOLI
AP009048	P71311	YAIS_ECOLI
AP009048	P0AAQ6	YBAA_ECOLI
AP009048	P39830	YBAL_ECOLI
AP009048	P30178	YBIC_ECOLI
AP009048	P75810	YBJJ_ECOLI
AP009048	P76010	YCGR_ECOLI
AP009048	P76044	YCJR_ECOLI
AP009048	P77795	YDCT_ECOLI
AP009048	P39831	YDFG_ECOLI
AP009048	A5A617	YDGU_ECOLI
AP009048	P0ACX5	YDHZ_ECOLI
AP009048	P0ACX9	YDIE_ECOLI
AP009048	P77256	YDJG_ECOLI
AP009048	P0ACY6	YEAL_ECOLI
AP009048	P76278	YEBZ_ECOLI
AP009048	P33359	YEHW_ECOLI
AP009048	P0ABW3	YFAE_ECOLI
AP009048	P76509	YFDM_ECOLI
AP009048	P25728	YGBA_ECOLI
AP009048	Q46909	YGCS_ECOLI
AP009048	P65807	YGEY_ECOLI
AP009048	P25894	YGGG_ECOLI
AP009048	Q46832	YGHD_ECOLI
AP009048	Q46863	YGIS_ECOLI
AP009048	P64614	YHCN_ECOLI
AP009048	P37613	YHHK_ECOLI
AP009048	P37643	YHJE_ECOLI
AP009048	P31475	YIEP_ECOLI
AP009048	P33222	YJFC_ECOLI
AP009048	P39342	YJGR_ECOLI
AP009048	Q47688	YKFC_ECOLI
AP009048	P56257	YKGL_ECOLI
AP009048	P75972	YMFI_ECOLI
AP009048	P64445	YNAJ_ECOLI
AP009048	P77783	YNFF_ECOLI
AP009048	C1P609	YOHP_ECOLI
AP009048	P64567	YQGB_ECOLI
AP009048	P0A8W5	YQGE_ECOLI
AP009048	P76655	YQIG_ECOLI
AP009048	P64585	YQJE_ECOLI
AP009048	P77173	ZIPA_ECOLI
AP009048	P00350	6PGD_ECOLI
AP009048	P0AB65	ACYP_ECOLI
AP009048	P29012	ALR2_ECOLI
AP009048	P75820	AMID_ECOLI
AP009048	P60844	AQPZ_ECOLI
AP009048	P0AB96	ARSC_ECOLI
AP009048	P0ACI6	ASNC_ECOLI
AP009048	P0AE37	ASTA_ECOLI
AP009048	P76217	ASTD_ECOLI
AP009048	P0A6E6	ATPE_ECOLI
AP009048	P68699	ATPL_ECOLI
AP009048	P06864	BGA2_ECOLI
AP009048	P31553	CAIT_ECOLI
AP009048	P33927	CCMF_ECOLI
AP009048	P06282	CDH_ECOLI
AP009048	P0ABH9	CLPA_ECOLI
AP009048	P0AA82	CODB_ECOLI
AP009048	P08368	CREB_ECOLI
AP009048	P0A9X9	CSPA_ECOLI
AP009048	P69488	CUTA_ECOLI
AP009048	P29018	CYDD_ECOLI
AP009048	P76316	DCYD_ECOLI
AP009048	P06966	DICA_ECOLI
AP009048	P76250	DMLR_ECOLI
AP009048	P0A6Y8	DNAK_ECOLI
AP009048	P0A988	DPO3B_ECOLI
AP009048	P0ABT2	DPS_ECOLI
AP009048	P33371	DUSC_ECOLI
AP009048	P32055	FCL_ECOLI
AP009048	P15028	FECB_ECOLI
AP009048	P0ABX2	FLGC_ECOLI
AP009048	P52613	FLIJ_ECOLI
AP009048	P0AEP1	GALP_ECOLI
AP009048	P0A6V1	GLGC_ECOLI
AP009048	P41442	GSPG_ECOLI
AP009048	P0A6X3	HFQ_ECOLI
AP009048	P0A7B8	HSLV_ECOLI
AP009048	P16430	HYCD_ECOLI
AP009048	P0ADG1	ILVM_ECOLI
AP009048	P0CF63	IND11_ECOLI
AP009048	P0CF30	INSB8_ECOLI
AP009048	P0CF68	INSE3_ECOLI
AP009048	P0CF88	INSI1_ECOLI
AP009048	P13029	KATG_ECOLI
AP009048	P33232	LLDD_ECOLI
AP009048	P39196	LPLT_ECOLI
AP009048	P0AEY5	MDAB_ECOLI
AP009048	P0A731	MGSA_ECOLI
AP009048	P64602	MLAB_ECOLI
AP009048	P0C066	MLTC_ECOLI
AP009048	P0ABH4	MRED_ECOLI
AP009048	P76346	MTFA_ECOLI
AP009048	P0A9H1	MUG_ECOLI
AP009048	P11349	NARH_ECOLI
AP009048	P0A917	OMPX_ECOLI
AP009048	P77467	PAAG_ECOLI
AP009048	P20083	PARE_ECOLI
AP009048	P75905	PGAC_ECOLI
AP009048	P03825	PIOO_ECOLI
AP009048	P08372	PPDC_ECOLI
AP009048	P0AFL3	PPIA_ECOLI
AP009048	P0AGH8	PSTC_ECOLI
AP009048	P0AG82	PSTS_ECOLI
AP009048	P0AG16	PUR1_ECOLI
AP009048	P04982	RBSD_ECOLI
AP009048	P0A7H0	RECF_ECOLI
AP009048	P27243	RFAL_ECOLI
AP009048	P62399	RL5_ECOLI
AP009048	P63177	RLMB_ECOLI
AP009048	P77179	RNFE_ECOLI
AP009048	P21338	RNI_ECOLI
AP009048	P0A7R5	RS10_ECOLI
AP009048	P0A7V0	RS2_ECOLI
AP009048	P06992	RSMA_ECOLI
AP009048	P75893	RUTF_ECOLI
AP009048	P77551	RZPR_ECOLI
AP009048	P00926	SDHD_ECOLI
AP009048	P39363	SGCA_ECOLI
AP009048	P39366	SGCX_ECOLI
AP009048	P0A905	SLYB_ECOLI
AP009048	P21170	SPEA_ECOLI
AP009048	P76072	STFR_ECOLI
AP009048	Q46948	THIJ_ECOLI
AP009048	P33570	TKT2_ECOLI
AP009048	P62601	TREF_ECOLI
AP009048	P07024	USHA_ECOLI
AP009048	P37903	USPF_ECOLI
AP009048	P75682	YAGE_ECOLI
AP009048	P77297	YAHE_ECOLI
AP009048	P0AAP7	YAIY_ECOLI
AP009048	P45570	YBCI_ECOLI
AP009048	P0AAT4	YBDG_ECOLI
AP009048	P75741	YBFL_ECOLI
AP009048	P56100	YBGT_ECOLI
AP009048	P75785	YBIP_ECOLI
AP009048	P75822	YBJT_ECOLI
AP009048	P0AB06	YCBK_ECOLI
AP009048	P0AB12	YCCF_ECOLI
AP009048	P76049	YCJY_ECOLI
AP009048	P76111	YDCZ_ECOLI
AP009048	P77260	YDFI_ECOLI
AP009048	P76190	YDHO_ECOLI
AP009048	P0AFS7	YDIK_ECOLI
AP009048	P76206	YDIY_ECOLI
AP009048	P64481	YDJM_ECOLI
AP009048	P33219	YEBF_ECOLI
AP009048	P0AA31	YEDF_ECOLI
AP009048	P33344	YEHE_ECOLI
AP009048	P25747	YEIB_ECOLI
AP009048	P33913	YEJA_ECOLI
AP009048	P39836	YFEH_ECOLI
AP009048	P0AC02	YFIO_ECOLI
AP009048	P52124	YFJI_ECOLI
AP009048	P55734	YGAP_ECOLI
AP009048	Q46896	YGBT_ECOLI
AP009048	P67080	YGGS_ECOLI
AP009048	Q46845	YGHU_ECOLI
AP009048	P0ADT5	YGIC_ECOLI
AP009048	P42589	YGJH_ECOLI
AP009048	P42626	YHAM_ECOLI
AP009048	P37621	YHHS_ECOLI
AP009048	P37630	YHIM_ECOLI
AP009048	P0ADM0	YIDH_ECOLI
AP009048	P0ABT8	YIJE_ECOLI
AP009048	P09162	YJAA_ECOLI
AP009048	P32688	YJBG_ECOLI
AP009048	P39295	YJFM_ECOLI
AP009048	P0A8X0	YJGA_ECOLI
AP009048	P39353	YJHC_ECOLI
AP009048	P39409	YJJW_ECOLI
AP009048	P55914	YJJZ_ECOLI
AP009048	P77473	YLAB_ECOLI
AP009048	P75981	YMFP_ECOLI
AP009048	P0ACV8	YMJA_ECOLI
AP009048	P76116	YNCE_ECOLI
AP009048	P76148	YNEG_ECOLI
AP009048	P58033	YPJJ_ECOLI
AP009048	P67603	YQFB_ECOLI
AP009048	P64562	YQFE_ECOLI
AP009048	P46879	YQGD_ECOLI
AP009048	P45464	YRAM_ECOLI
AP009048	P0AE45	YTFL_ECOLI
AP009048	P14377	ZRAS_ECOLI
AP009048	P46478	AAEX_ECOLI
AP009048	P0A9G6	ACEA_ECOLI
AP009048	P25516	ACON1_ECOLI
AP009048	P13016	AMPD_ECOLI
AP009048	P69503	APT_ECOLI
AP009048	P0A9E0	ARAC_ECOLI
AP009048	P76215	ASTE_ECOLI
AP009048	P03960	ATKB_ECOLI
AP009048	P0AE56	BFD_ECOLI
AP009048	P39297	BSMA_ECOLI
AP009048	P07363	CHEA_ECOLI
AP009048	P0AE70	CHPA_ECOLI
AP009048	P52107	CSGC_ECOLI
AP009048	P0ACV2	DDG_ECOLI
AP009048	P0A6K3	DEF_ECOLI
AP009048	P77359	DJLC_ECOLI
AP009048	P0AEF8	DPPB_ECOLI
AP009048	P07648	EX5C_ECOLI
AP009048	P0A993	F16PA_ECOLI
AP009048	P0AAI9	FABD_ECOLI
AP009048	P75681	FBPB_ECOLI
AP009048	P0AEL0	FDOI_ECOLI
AP009048	P0A8P3	FETP_ECOLI
AP009048	P75780	FIU_ECOLI
AP009048	P61949	FLAV_ECOLI
AP009048	P75936	FLGD_ECOLI
AP009048	P52614	FLIK_ECOLI
AP009048	P0A9E5	FNR_ECOLI
AP009048	P04335	FRSA_ECOLI
AP009048	P63201	GADW_ECOLI
AP009048	P0A9Z1	GLNB_ECOLI
AP009048	P0AC84	GLO2_ECOLI
AP009048	P0AAG3	GLTL_ECOLI
AP009048	P0AC96	GNTU_ECOLI
AP009048	P0AET5	HDED_ECOLI
AP009048	P0ABC3	HFLC_ECOLI
AP009048	P33129	HTRE_ECOLI
AP009048	P0AEV9	HYCI_ECOLI
AP009048	C1P617	IBSE_ECOLI
AP009048	P0A6X7	IHFA_ECOLI
AP009048	C1P619	ILVX_ECOLI
AP009048	P0CF42	INSC3_ECOLI
AP009048	P0AGK8	ISCR_ECOLI
AP009048	P03819	KEFC_ECOLI
AP009048	P02943	LAMB_ECOLI
AP009048	P75958	LOLE_ECOLI
AP009048	P32099	LPLA_ECOLI
AP009048	P77672	LSRC_ECOLI
AP009048	P06993	MALT_ECOLI
AP009048	P0AEY1	MARC_ECOLI
AP009048	P0ACE0	MBHM_ECOLI
AP009048	P32714	MDTP_ECOLI
AP009048	P0ABU0	MENB_ECOLI
AP009048	P30958	MFD_ECOLI
AP009048	P23200	MGLC_ECOLI
AP009048	P25522	MNME_ECOLI
AP009048	P75960	NPD_ECOLI
AP009048	P37128	NUDK_ECOLI
AP009048	P0A780	NUSB_ECOLI
AP009048	P37057	OGRK_ECOLI
AP009048	P76080	PAAD_ECOLI
AP009048	P77181	PAAY_ECOLI
AP009048	P0A790	PAND_ECOLI
AP009048	P16256	PANF_ECOLI
AP009048	P0AFK0	PMBA_ECOLI
AP009048	P31660	PRPC_ECOLI
AP009048	P0AFV8	PSPD_ECOLI
AP009048	P0A7D1	PTH_ECOLI
AP009048	P05458	PTRA_ECOLI
AP009048	P32169	RHAD_ECOLI
AP009048	P76469	RHMA_ECOLI
AP009048	P0A7K6	RL19_ECOLI
AP009048	P0A7L8	RL27_ECOLI
AP009048	P60723	RL4_ECOLI
AP009048	P0ADR6	RLMM_ECOLI
AP009048	P38104	RSPA_ECOLI
AP009048	P0AFY8	SEQA_ECOLI
AP009048	P76502	SIXA_ECOLI
AP009048	P0A9K9	SLYD_ECOLI
AP009048	P0AG24	SPOT_ECOLI
AP009048	P0A836	SUCC_ECOLI
AP009048	P0A8L1	SYS_ECOLI
AP009048	P0ABU9	TOLQ_ECOLI
AP009048	P39453	TORS_ECOLI
AP009048	P77766	TRPH_ECOLI
AP009048	P0AGC0	UHPT_ECOLI
AP009048	P39160	UXUB_ECOLI
AP009048	P0AAB2	WZB_ECOLI
AP009048	Q47149	YAFQ_ECOLI
AP009048	P77657	YAGK_ECOLI
AP009048	P77393	YAHL_ECOLI
AP009048	P0C037	YAIE_ECOLI
AP009048	P46890	YBAE_ECOLI
AP009048	P77634	YBCM_ECOLI
AP009048	P0A9U3	YBIT_ECOLI
AP009048	P75835	YCAM_ECOLI
AP009048	P0A8Z0	YCIA_ECOLI
AP009048	P21418	YDFC_ECOLI
AP009048	P76156	YDFO_ECOLI
AP009048	P76176	YDGD_ECOLI
AP009048	P77148	YDHS_ECOLI
AP009048	P76198	YDIN_ECOLI
AP009048	P76219	YDJX_ECOLI
AP009048	P0AFS9	YEBA_ECOLI
AP009048	P0AD07	YECF_ECOLI
AP009048	P76318	YEDK_ECOLI
AP009048	P33014	YEED_ECOLI
AP009048	P38097	YEGE_ECOLI
AP009048	P33353	YEHQ_ECOLI
AP009048	P76464	YFAS_ECOLI
AP009048	P67095	YFCE_ECOLI
AP009048	P77288	YFCV_ECOLI
AP009048	P76521	YFDY_ECOLI
AP009048	P52129	YFJN_ECOLI
AP009048	P64554	YGCF_ECOLI
AP009048	Q46821	YGFU_ECOLI
AP009048	P52062	YGGW_ECOLI
AP009048	Q46851	YGHZ_ECOLI
AP009048	P64599	YHBT_ECOLI
AP009048	P45422	YHCF_ECOLI
AP009048	P0ADJ3	YHJR_ECOLI
AP009048	P37669	YIAH_ECOLI
AP009048	P0ADK8	YIBL_ECOLI
AP009048	P31435	YICJ_ECOLI
AP009048	P31453	YIDP_ECOLI
AP009048	P22787	YIFB_ECOLI
AP009048	P27842	YIGF_ECOLI
AP009048	P68206	YJBJ_ECOLI
AP009048	P32700	YJCB_ECOLI
AP009048	P0A8N7	YJEA_ECOLI
AP009048	P39283	YJEN_ECOLI
AP009048	P0AF93	YJGF_ECOLI
AP009048	P39359	YJHH_ECOLI
AP009048	P24203	YJIA_ECOLI
AP009048	P76091	YNBB_ECOLI
AP009048	P76119	YNCI_ECOLI
AP009048	P76119	YNCI_ECOLI
AP009048	P78067	YNJE_ECOLI
AP009048	P64519	YODD_ECOLI
AP009048	P0AA63	YQJA_ECOLI
AP009048	P0AE48	YTFP_ECOLI
AP009048	P0AC51	ZUR_ECOLI
AP009048	P0AE06	ACRA_ECOLI
AP009048	P76261	ADRB_ECOLI
AP009048	P06720	AGAL_ECOLI
AP009048	P00561	AK1H_ECOLI
AP009048	P0A955	ALKH_ECOLI
AP009048	P15034	AMPP_ECOLI
AP009048	C1P605	AZUC_ECOLI
AP009048	P37652	BCSB_ECOLI
AP009048	P12998	BIOF_ECOLI
AP009048	P77330	BORD_ECOLI
AP009048	P0A6F9	CH10_ECOLI
AP009048	P0ABQ0	COABC_ECOLI
AP009048	P0AEA2	CSGG_ECOLI
AP009048	P00936	CYAA_ECOLI
AP009048	P00816	CYNS_ECOLI
AP009048	P0A9F3	CYSB_ECOLI
AP009048	P10443	DPO3A_ECOLI
AP009048	P45568	DXR_ECOLI
AP009048	P77488	DXS_ECOLI
AP009048	P0AB83	END3_ECOLI
AP009048	P76551	EUTA_ECOLI
AP009048	P0A8G9	EX7S_ECOLI
AP009048	P21151	FADA_ECOLI
AP009048	P42593	FADH_ECOLI
AP009048	P77399	FADJ_ECOLI
AP009048	Q47129	FEAR_ECOLI
AP009048	P20605	FIC_ECOLI
AP009048	P0AEL8	FIMZ_ECOLI
AP009048	P06974	FLIM_ECOLI
AP009048	P0AC07	FLIQ_ECOLI
AP009048	P05852	GCP_ECOLI
AP009048	P37747	GLF_ECOLI
AP009048	P27305	GLUQ_ECOLI
AP009048	P45757	GSPC_ECOLI
AP009048	P0A9D2	GST_ECOLI
AP009048	P0ABW0	HCAC_ECOLI
AP009048	P69931	HDA_ECOLI
AP009048	P0ACE7	HINT_ECOLI
AP009048	P10371	HIS4_ECOLI
AP009048	P52644	HSLJ_ECOLI
AP009048	P71229	HYFR_ECOLI
AP009048	P0AB80	ILVE_ECOLI
AP009048	P0CF66	INSE1_ECOLI
AP009048	P0A796	K6PF1_ECOLI
AP009048	P76268	KDGR_ECOLI
AP009048	P77338	KEFA_ECOLI
AP009048	P0A9H3	LDCI_ECOLI
AP009048	P0ADV1	LPTA_ECOLI
AP009048	P15977	MALQ_ECOLI
AP009048	P21517	MALZ_ECOLI
AP009048	P37330	MASZ_ECOLI
AP009048	P0ACD8	MBHL_ECOLI
AP009048	P24200	MCRA_ECOLI
AP009048	P32166	MENA_ECOLI
AP009048	P76506	MLAA_ECOLI
AP009048	P09348	MOTA_ECOLI
AP009048	P37773	MPL_ECOLI
AP009048	P22634	MURI_ECOLI
AP009048	P69856	NANC_ECOLI
AP009048	P33594	NIKE_ECOLI
AP009048	P0AFF0	NUON_ECOLI
AP009048	P0AFG8	ODP1_ECOLI
AP009048	P33136	OPGG_ECOLI
AP009048	P33362	OSMF_ECOLI
AP009048	P0AD65	PBP2_ECOLI
AP009048	P09373	PFLB_ECOLI
AP009048	P75906	PGAB_ECOLI
AP009048	P0AC86	PHSG_ECOLI
AP009048	P33554	PPDA_ECOLI
AP009048	P0ABS5	PRIM_ECOLI
AP009048	P07654	PSTA_ECOLI
AP009048	P37177	PT1P_ECOLI
AP009048	P20966	PTFBC_ECOLI
AP009048	P17334	PTQC_ECOLI
AP009048	P08179	PUR3_ECOLI
AP009048	P76062	RACR_ECOLI
AP009048	P27129	RFAJ_ECOLI
AP009048	P27832	RFFC_ECOLI
AP009048	P33022	RIHB_ECOLI
AP009048	P45748	RIMN_ECOLI
AP009048	P0AEI4	RIMO_ECOLI
AP009048	P37745	RMLC_ECOLI
AP009048	P0A7Y4	RNH_ECOLI
AP009048	P0A7R9	RS11_ECOLI
AP009048	P18392	RSTB_ECOLI
AP009048	P55135	RUMA_ECOLI
AP009048	P75895	RUTD_ECOLI
AP009048	P75719	RZPD_ECOLI
AP009048	P07026	SDIA_ECOLI
AP009048	P0AG86	SECB_ECOLI
AP009048	P37679	SGBU_ECOLI
AP009048	P39364	SGCQ_ECOLI
AP009048	P0A9E2	SOXS_ECOLI
AP009048	P33227	STFE_ECOLI
AP009048	P0A8N5	SYK2_ECOLI
AP009048	P0AAD8	TDCC_ECOLI
AP009048	O32583	THIS_ECOLI
AP009048	P13482	TREA_ECOLI
AP009048	P0AAD4	TYRP_ECOLI
AP009048	P0A887	UBIE_ECOLI
AP009048	P75970	VXIS_ECOLI
AP009048	P36881	YADI_ECOLI
AP009048	Q2EEP9	YAFF_ECOLI
AP009048	P77735	YAJO_ECOLI
AP009048	P77301	YBAP_ECOLI
AP009048	P37325	YBCH_ECOLI
AP009048	P0AAT2	YBDF_ECOLI
AP009048	P0AAV0	YBGE_ECOLI
AP009048	P0AFP9	YBHR_ECOLI
AP009048	P36661	YCCE_ECOLI
AP009048	P0A8X4	YCCT_ECOLI
AP009048	P75961	YCFZ_ECOLI
AP009048	P21365	YCIC_ECOLI
AP009048	P77615	YCJW_ECOLI
AP009048	P76061	YDAG_ECOLI
AP009048	P64455	YDCY_ECOLI
AP009048	P76137	YDET_ECOLI
AP009048	P77804	YDGA_ECOLI
AP009048	P64474	YDHL_ECOLI
AP009048	P77748	YDIJ_ECOLI
AP009048	P77539	YDJL_ECOLI
AP009048	P76236	YEAI_ECOLI
AP009048	P0ABR7	YEAW_ECOLI
AP009048	P33343	YEHD_ECOLI
AP009048	P39263	YFCC_ECOLI
AP009048	P76516	YFDT_ECOLI
AP009048	Q46891	YGBM_ECOLI
AP009048	P52044	YGFI_ECOLI
AP009048	Q46843	YGHS_ECOLI
AP009048	P0ADW3	YHCB_ECOLI
AP009048	P28638	YHDJ_ECOLI
AP009048	P37627	YHIJ_ECOLI
AP009048	P37649	YHJK_ECOLI
AP009048	P37664	YIAC_ECOLI
AP009048	P0ACA1	YIBF_ECOLI
AP009048	P0AF40	YIJD_ECOLI
AP009048	P0AF45	YJBE_ECOLI
AP009048	P39276	YJDL_ECOLI
AP009048	P27250	YJGB_ECOLI
AP009048	P39384	YJIM_ECOLI
AP009048	P39407	YJJU_ECOLI
AP009048	P0ADD9	YJJY_ECOLI
AP009048	P75713	YLBA_ECOLI
AP009048	P75978	YMFN_ECOLI
AP009048	A5A618	YNHF_ECOLI
AP009048	C1P604	YOBI_ECOLI
AP009048	P69348	YOEB_ECOLI
AP009048	P76585	YPHG_ECOLI
AP009048	Q47710	YQJK_ECOLI
AP009048	P21515	ACPH_ECOLI
AP009048	P42912	AGAI_ECOLI
AP009048	P36548	AMIA_ECOLI
AP009048	P24242	ASCG_ECOLI
AP009048	P03961	ATKC_ECOLI
AP009048	P37617	ATZN_ECOLI
AP009048	P30843	BASR_ECOLI
AP009048	P0A6E9	BIOD2_ECOLI
AP009048	P21179	CATE_ECOLI
AP009048	P0ABL8	CCMB_ECOLI
AP009048	P0AE72	CHPR_ECOLI
AP009048	P52106	CSGD_ECOLI
AP009048	P0ABE9	CYNT_ECOLI
AP009048	P0ABJ3	CYOC_ECOLI
AP009048	P0AEA8	CYSG_ECOLI
AP009048	P16700	CYSP_ECOLI
AP009048	P08622	DNAJ_ECOLI
AP009048	P0AA89	DOSC_ECOLI
AP009048	P66899	DPAL_ECOLI
AP009048	P38101	EAMB_ECOLI
AP009048	P0AC73	EBGC_ECOLI
AP009048	P0AEJ0	EMRB_ECOLI
AP009048	P50465	END8_ECOLI
AP009048	P15047	ENTA_ECOLI
AP009048	P30130	FIMD_ECOLI
AP009048	P45523	FKBA_ECOLI
AP009048	P0AC16	FOLB_ECOLI
AP009048	P37639	GADX_ECOLI
AP009048	P0C8J8	GATZ_ECOLI
AP009048	P37666	GHRB_ECOLI
AP009048	P17169	GLMS_ECOLI
AP009048	P06715	GSHR_ECOLI
AP009048	Q46916	GUDP_ECOLI
AP009048	P51020	HOA_ECOLI
AP009048	P34749	HOFQ_ECOLI
AP009048	P23481	HYFA_ECOLI
AP009048	P69222	IF1_ECOLI
AP009048	P0CE59	INH12_ECOLI
AP009048	P0CF08	INSA2_ECOLI
AP009048	P0CF47	INSC8_ECOLI
AP009048	P0CF83	INSF5_ECOLI
AP009048	P52643	LDHD_ECOLI
AP009048	P0AD83	LPPY_ECOLI
AP009048	P0AD86	LPT_ECOLI
AP009048	P0ACH5	MARA_ECOLI
AP009048	P07017	MCP2_ECOLI
AP009048	P0AEZ1	METF_ECOLI
AP009048	P63386	MLAF_ECOLI
AP009048	P40874	MTOX_ECOLI
AP009048	P0AAD2	MTR_ECOLI
AP009048	P60293	MUKF_ECOLI
AP009048	P0A8W0	NANR_ECOLI
AP009048	P0AF28	NARL_ECOLI
AP009048	P0A763	NDK_ECOLI
AP009048	P68739	NFI_ECOLI
AP009048	P33593	NIKD_ECOLI
AP009048	P31062	NOHB_ECOLI
AP009048	P09169	OMPT_ECOLI
AP009048	P32674	PFLD_ECOLI
AP009048	P0A799	PGK_ECOLI
AP009048	P16691	PHNO_ECOLI
AP009048	P76611	PINH_ECOLI
AP009048	P07003	POXB_ECOLI
AP009048	P23869	PPIB_ECOLI
AP009048	Q46836	PPPA_ECOLI
AP009048	P31992	PPTA_ECOLI
AP009048	P0AAH0	PSTB_ECOLI
AP009048	P32670	PTFX2_ECOLI
AP009048	P69805	PTND_ECOLI
AP009048	P24555	PTRB_ECOLI
