Merge ID	OurStudy_Feb2011CEPNonDet_BL21	OurStudy_Feb2011CEPNonDet	TableS4_BL21_DE3_ProteomeV8	TableS6_MatchingK12_BL21(DE3)_V2	# Studies	OurStudy_Feb2011CEPNonDet_BL21 Duplicates	OurStudy_Feb2011CEPNonDet Duplicates	TableS4_BL21_DE3_ProteomeV8 Duplicates	TableS6_MatchingK12_BL21(DE3)_V2 Duplicates	K12 Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	Merge ID	OurStudy_Feb2011_Common	K12 Entry name (Uniprot)	Category	BL21(DE3) Entry name (Uniprot)
POTA_ECOLI			1	1	2			1	1					POTA_ECOLI	F1	C6EGW5_ECOBD
POTB_ECOLI			1	1	2			1	1					POTB_ECOLI	B	C6EGW6_ECOBD
POTC_ECOLI			1	1	2			1	1					POTC_ECOLI	B	C6EGW7_ECOBD
POTD_ECOLI			1	1	2			1	1					POTD_ECOLI	G	C6EGW8_ECOBD
NPD_ECOLI			1	1	2			1	1					NPD_ECOLI	A	C6EGX1_ECOBD
LOLD_ECOLI			1	1	2			1	1					LOLD_ECOLI	F1	C6EGX5_ECOBD
MFD_ECOLI			1	1	2			1	1					MFD_ECOLI	A	C6EGX8_ECOBD
YCFS_ECOLI			1	1	2			1	1					YCFS_ECOLI	G	C6EGX9_ECOBD
YCFQ_ECOLI			1	1	2			1	1					YCFQ_ECOLI	A	C6EGY1_ECOBD
DHNA_ECOLI			1	1	2			1	1					DHNA_ECOLI	F1	C6EGY3_ECOBD
YCFP_ECOLI			1	1	2			1	1					YCFP_ECOLI	A	C6EGY4_ECOBD
NAGZ_ECOLI			1	1	2			1	1					NAGZ_ECOLI	A	C6EGY5_ECOBD
YCFM_ECOLI			1	1	2			1	1					YCFM_ECOLI	I	C6EGY7_ECOBD
YCFL_ECOLI			1	1	2			1	1					YCFL_ECOLI	I	C6EGY8_ECOBD
HINT_ECOLI			1	1	2			1	1					HINT_ECOLI	A	C6EGY9_ECOBD
PTGCB_ECOLI			1	1	2			1	1					PTGCB_ECOLI	B	C6EGZ1_ECOBD
YCFH_ECOLI			1	1	2			1	1					YCFH_ECOLI	A	C6EGZ2_ECOBD
ARGR_ECOLI			1	1	2			1	1					ARGR_ECOLI	A	C6EGZ4_ECOBD
MDH_ECOLI			1	1	2			1	1					MDH_ECOLI	F1	C6EGZ6_ECOBD
YHCM_ECOLI			1	1	2			1	1					YHCM_ECOLI	A	C6EH00_ECOBD
RL13_ECOLI			1	1	2			1	1					RL13_ECOLI	A	C6EH01_ECOBD
RS9_ECOLI			1	1	2			1	1					RS9_ECOLI	A	C6EH02_ECOBD
SSPA_ECOLI			1	1	2			1	1					SSPA_ECOLI	A	C6EH03_ECOBD
SSPB_ECOLI			1	1	2			1	1					SSPB_ECOLI	A	C6EH04_ECOBD
NANR_ECOLI			1	1	2			1	1					NANR_ECOLI	A	C6EH06_ECOBD
NANA_ECOLI			1	1	2			1	1					NANA_ECOLI	A	C6EH07_ECOBD
GLTD_ECOLI			1	1	2			1	1					GLTD_ECOLI	A	C6EH14_ECOBD
YHCC_ECOLI			1	1	2			1	1					YHCC_ECOLI	A	C6EH16_ECOBD
ARCB_ECOLI			1	1	2			1	1					ARCB_ECOLI	B	C6EH17_ECOBD
ELBB_ECOLI			1	1	2			1	1					ELBB_ECOLI	A	C6EH18_ECOBD
MTGA_ECOLI			1	1	2			1	1					MTGA_ECOLI	B	C6EH19_ECOBD
YRBL_ECOLI			1	1	2			1	1					YRBL_ECOLI	A	C6EH20_ECOBD
PTSO_ECOLI			1	1	2			1	1					PTSO_ECOLI	A	C6EH21_ECOBD
YHBJ_ECOLI			1	1	2			1	1					YHBJ_ECOLI	A	C6EH22_ECOBD
PTSN_ECOLI			1	1	2			1	1					PTSN_ECOLI	F1	C6EH23_ECOBD
RP5M_ECOLI			1	1	2			1	1					RP5M_ECOLI	A	C6EH24_ECOBD
LPTB_ECOLI			1	1	2			1	1					LPTB_ECOLI	F1	C6EH26_ECOBD
LPTA_ECOLI			1	1	2			1	1					LPTA_ECOLI	G	C6EH27_ECOBD
LPTC_ECOLI			1	1	2			1	1					LPTC_ECOLI	B	C6EH28_ECOBD
KDSC_ECOLI			1	1	2			1	1					KDSC_ECOLI	F1	C6EH29_ECOBD
KDSD_ECOLI			1	1	2			1	1					KDSD_ECOLI	B	C6EH30_ECOBD
MLAF_ECOLI			1	1	2			1	1					MLAF_ECOLI	F1	C6EH32_ECOBD
MLAE_ECOLI			1	1	2			1	1					MLAE_ECOLI	B	C6EH33_ECOBD
MLAD_ECOLI			1	1	2			1	1					MLAD_ECOLI	G	C6EH34_ECOBD
MLAC_ECOLI			1	1	2			1	1					MLAC_ECOLI	G	C6EH35_ECOBD
YRBA_ECOLI			1	1	2			1	1					YRBA_ECOLI	A	C6EH37_ECOBD
SFSB_ECOLI			1	1	2			1	1					SFSB_ECOLI	A	C6EH39_ECOBD
ISPB_ECOLI			1	1	2			1	1					ISPB_ECOLI	A	C6EH40_ECOBD
YHBE_ECOLI			1	1	2			1	1					YHBE_ECOLI	B	C6EH43_ECOBD
DACB_ECOLI			1	1	2			1	1					DACB_ECOLI	F2	C6EH45_ECOBD
GREA_ECOLI			1	1	2			1	1					GREA_ECOLI	A	C6EH46_ECOBD
RLME_ECOLI			1	1	2			1	1					RLME_ECOLI	A	C6EH48_ECOBD
DHPS_ECOLI			1	1	2			1	1					DHPS_ECOLI	A	C6EH50_ECOBD
GLMM_ECOLI			1	1	2			1	1					GLMM_ECOLI	A	C6EH51_ECOBD
SECG_ECOLI			1	1	2			1	1					SECG_ECOLI	B	C6EH52_ECOBD
ASSY_ECOLI			1	1	2			1	1					ASSY_ECOLI	A	C6EH54_ECOBD
RIMP_ECOLI			1	1	2			1	1					RIMP_ECOLI	A	C6EH55_ECOBD
NUSA_ECOLI			1	1	2			1	1					NUSA_ECOLI	A	C6EH56_ECOBD
RBFA_ECOLI			1	1	2			1	1					RBFA_ECOLI	A	C6EH58_ECOBD
TRUB_ECOLI			1	1	2			1	1					TRUB_ECOLI	A	C6EH59_ECOBD
RS15_ECOLI			1	1	2			1	1					RS15_ECOLI	A	C6EH60_ECOBD
PNP_ECOLI			1	1	2			1	1					PNP_ECOLI	A	C6EH61_ECOBD
NLPI_ECOLI			1	1	2			1	1					NLPI_ECOLI	I	C6EH62_ECOBD
DEAD_ECOLI			1	1	2			1	1					DEAD_ECOLI	A	C6EH63_ECOBD
YHBW_ECOLI			1	1	2			1	1					YHBW_ECOLI	A	C6EH65_ECOBD
YHBV_ECOLI			1	1	2			1	1					YHBV_ECOLI	A	C6EH66_ECOBD
YHBU_ECOLI			1	1	2			1	1					YHBU_ECOLI	A	C6EH67_ECOBD
YHBT_ECOLI			1	1	2			1	1					YHBT_ECOLI	A	C6EH68_ECOBD
YHBS_ECOLI			1	1	2			1	1					YHBS_ECOLI	A	C6EH69_ECOBD
YHBQ_ECOLI			1	1	2			1	1					YHBQ_ECOLI	A	C6EH70_ECOBD
YHBP_ECOLI			1	1	2			1	1					YHBP_ECOLI	A	C6EH71_ECOBD
YRAR_ECOLI			1	1	2			1	1					YRAR_ECOLI	A	C6EH73_ECOBD
DIAA_ECOLI			1	1	2			1	1					DIAA_ECOLI	A	C6EH76_ECOBD
YRAN_ECOLI			1	1	2			1	1					YRAN_ECOLI	A	C6EH77_ECOBD
RSMI_ECOLI			1	1	2			1	1					RSMI_ECOLI	A	C6EH79_ECOBD
KBAY_ECOLI			1	1	2			1	1					KBAY_ECOLI	A	C6EH88_ECOBD
AGAS_ECOLI			1	1	2			1	1					AGAS_ECOLI	A	C6EH89_ECOBD
PTPB2_ECOLI			1	1	2			1	1					PTPB2_ECOLI	A	C6EH94_ECOBD
KBAZ_ECOLI			1	1	2			1	1					KBAZ_ECOLI	A	C6EH95_ECOBD
AGAR_ECOLI			1	1	2			1	1					AGAR_ECOLI	A	C6EH96_ECOBD
GARD_ECOLI			1	1	2			1	1					GARD_ECOLI	A	C6EH98_ECOBD
GARL_ECOLI			1	1	2			1	1					GARL_ECOLI	A	C6EHA0_ECOBD
GARR_ECOLI			1	1	2			1	1					GARR_ECOLI	A	C6EHA1_ECOBD
TDCA_ECOLI			1	1	2			1	1					TDCA_ECOLI	A	C6EHA6_ECOBD
TDCE_ECOLI			1	1	2			1	1					TDCE_ECOLI	A	C6EHB0_ECOBD
TDCF_ECOLI			1	1	2			1	1					TDCF_ECOLI	A	C6EHB1_ECOBD
KTHY_ECOLI			1	1	2			1	1					KTHY_ECOLI	A	C6EHB6_ECOBD
YCEG_ECOLI			1	1	2			1	1					YCEG_ECOLI	B	C6EHB7_ECOBD
PABC_ECOLI			1	1	2			1	1					PABC_ECOLI	A	C6EHB8_ECOBD
FABF_ECOLI			1	1	2			1	1					FABF_ECOLI	A	C6EHB9_ECOBD
FABD_ECOLI			1	1	2			1	1					FABD_ECOLI	A	C6EHC2_ECOBD
FABH_ECOLI			1	1	2			1	1					FABH_ECOLI	A	C6EHC3_ECOBD
YCEF_ECOLI			1	1	2			1	1					YCEF_ECOLI	A	C6EHC7_ECOBD
RLUC_ECOLI			1	1	2			1	1					RLUC_ECOLI	A	C6EHC8_ECOBD
FLGJ_ECOLI			1	1	2			1	1					FLGJ_ECOLI	A	C6EHD2_ECOBD
FLGN_ECOLI			1	1	2			1	1					FLGN_ECOLI	A	C6EHE3_ECOBD
YCEH_ECOLI			1	1	2			1	1					YCEH_ECOLI	B	C6EHE6_ECOBD
RIMJ_ECOLI			1	1	2			1	1					RIMJ_ECOLI	A	C6EHE7_ECOBD
GLRX2_ECOLI			1	1	2			1	1					GLRX2_ECOLI	A	C6EHE9_ECOBD
YCEB_ECOLI			1	1	2			1	1					YCEB_ECOLI	I	C6EHF0_ECOBD
PYRC_ECOLI			1	1	2			1	1					PYRC_ECOLI	A	C6EHF1_ECOBD
DINI_ECOLI			1	1	2			2	2					DINI_ECOLI	A	C6EHF2_ECOBD
BSSS_ECOLI			1	1	2			1	1					BSSS_ECOLI	A	C6EHF3_ECOBD
YCEI_ECOLI			1	1	2			1	1					YCEI_ECOLI	G	C6EHF7_ECOBD
YCEA_ECOLI			1	1	2			1	1					YCEA_ECOLI	A	C6EHF8_ECOBD
HTRB_ECOLI			1	1	2			1	1					HTRB_ECOLI	B	C6EHF9_ECOBD
MSYB_ECOLI			1	1	2			1	1					MSYB_ECOLI	A	C6EHG1_ECOBD
OPGH_ECOLI			1	1	2			1	1					OPGH_ECOLI	B	C6EHG3_ECOBD
OPGG_ECOLI			1	1	2			1	1					OPGG_ECOLI	G	C6EHG4_ECOBD
YMDC_ECOLI			1	1	2			1	1					YMDC_ECOLI	A	C6EHG6_ECOBD
YMDB_ECOLI			1	1	2			1	1					YMDB_ECOLI	A	C6EHG7_ECOBD
YCDY_ECOLI			1	1	2			1	1					YCDY_ECOLI	A	C6EHH7_ECOBD
YCDX_ECOLI			1	1	2			1	1					YCDX_ECOLI	A	C6EHH8_ECOBD
YCDB_ECOLI			1	1	2			1	1					YCDB_ECOLI	G	C6EHI8_ECOBD
YCDO_ECOLI			1	1	2			1	1					YCDO_ECOLI	G	C6EHI9_ECOBD
PUTA_ECOLI			1	1	2			1	1					PUTA_ECOLI	F1	C6EHJ3_ECOBD
RUTR_ECOLI			1	1	2			1	1					RUTR_ECOLI	A	C6EHJ4_ECOBD
RUTA_ECOLI			1	1	2			1	1					RUTA_ECOLI	A	C6EHJ5_ECOBD
RUTB_ECOLI			1	1	2			2	2					RUTB_ECOLI	A	C6EHJ6_ECOBD
RUTE_ECOLI			1	1	2			1	1					RUTE_ECOLI	A	C6EHJ9_ECOBD
RUTF_ECOLI			1	1	2			2	2					RUTF_ECOLI	A	C6EHK0_ECOBD
CBPA_ECOLI			1	1	2			1	1					CBPA_ECOLI	A	C6EHK7_ECOBD
CBPM_ECOLI			1	1	2			1	1					CBPM_ECOLI	A	C6EHK8_ECOBD
TORD_ECOLI			1	1	2			1	1					TORD_ECOLI	A	C6EHK9_ECOBD
TORA_ECOLI			1	1	2			1	1					TORA_ECOLI	G	C6EHL0_ECOBD
TORC_ECOLI			1	1	2			1	1					TORC_ECOLI	B	C6EHL1_ECOBD
TORR_ECOLI			1	1	2			1	1					TORR_ECOLI	A	C6EHL2_ECOBD
APPC_ECOLI			1	1	2			1	1					APPC_ECOLI	B	C6EHN0_ECOBD
HYAF_ECOLI			1	1	2			1	1					HYAF_ECOLI	A	C6EHN1_ECOBD
HYAE_ECOLI			1	1	2			1	1					HYAE_ECOLI	A	C6EHN2_ECOBD
YHAK_ECOLI			1	1	2			1	1					YHAK_ECOLI	A	C6EHN6_ECOBD
YHAJ_ECOLI			1	1	2			1	1					YHAJ_ECOLI	A	C6EHN7_ECOBD
YHAH_ECOLI			1	1	2			1	1					YHAH_ECOLI	B	C6EHN9_ECOBD
YQJK_ECOLI			1	1	2			1	1					YQJK_ECOLI	B	C6EHP3_ECOBD
EXUR_ECOLI			1	1	2			1	1					EXUR_ECOLI	A	C6EHQ0_ECOBD
UXAC_ECOLI			1	1	2			1	1					UXAC_ECOLI	A	C6EHQ2_ECOBD
ALX_ECOLI			1	1	2			1	1					ALX_ECOLI	B	C6EHQ7_ECOBD
YGJR_ECOLI			1	1	2			1	1					YGJR_ECOLI	A	C6EHQ9_ECOBD
RLMG_ECOLI			1	1	2			1	1					RLMG_ECOLI	A	C6EHR2_ECOBD
FADH_ECOLI			1	1	2			1	1					FADH_ECOLI	A	C6EHR5_ECOBD
YGJJ_ECOLI			1	1	2			1	1					YGJJ_ECOLI	G	C6EHR7_ECOBD
EBGC_ECOLI			1	1	2			1	1					EBGC_ECOLI	A	C6EHR9_ECOBD
BGA2_ECOLI			1	1	2			1	1					BGA2_ECOLI	A	C6EHS0_ECOBD
EBGR_ECOLI			1	1	2			1	1					EBGR_ECOLI	A	C6EHS1_ECOBD
YQJI_ECOLI			1	1	2			1	1					YQJI_ECOLI	A	C6EHS5_ECOBD
YQJH_ECOLI			1	1	2			1	1					YQJH_ECOLI	A	C6EHS6_ECOBD
RPOD_ECOLI			1	1	2			1	1					RPOD_ECOLI	A	C6EHS8_ECOBD
PRIM_ECOLI			1	1	2			1	1					PRIM_ECOLI	B	C6EHS9_ECOBD
GCP_ECOLI			1	1	2			1	1					GCP_ECOLI	A	C6EHT1_ECOBD
TTDB_ECOLI			1	1	2			1	1					TTDB_ECOLI	A	C6EHT3_ECOBD
TTDA_ECOLI			1	1	2			1	1					TTDA_ECOLI	A	C6EHT4_ECOBD
PLSY_ECOLI			1	1	2			1	1					PLSY_ECOLI	B	C6EHT6_ECOBD
UPPP_ECOLI			1	1	2			1	1					UPPP_ECOLI	B	C6EHT8_ECOBD
CCA_ECOLI			1	1	2			1	1					CCA_ECOLI	A	C6EHT9_ECOBD
YGIF_ECOLI			1	1	2			1	1					YGIF_ECOLI	A	C6EHU1_ECOBD
GLNE_ECOLI			1	1	2			1	1					GLNE_ECOLI	A	C6EHU2_ECOBD
HLDE_ECOLI			1	1	2			1	1					HLDE_ECOLI	A	C6EHU3_ECOBD
RIBB_ECOLI			1	1	2			1	1					RIBB_ECOLI	F1	C6EHV2_ECOBD
YGID_ECOLI			1	1	2			1	1					YGID_ECOLI	A	C6EHV5_ECOBD
YGIC_ECOLI			1	1	2			1	1					YGIC_ECOLI	A	C6EHV6_ECOBD
YGIB_ECOLI			1	1	2			1	1					YGIB_ECOLI	A	C6EHV7_ECOBD
TOLC_ECOLI			1	1	2			1	1					TOLC_ECOLI	H	C6EHV8_ECOBD
ADPP_ECOLI			1	1	2			1	1					ADPP_ECOLI	A	C6EHV9_ECOBD
YQIB_ECOLI			1	1	2			1	1					YQIB_ECOLI	A	C6EHW0_ECOBD
ICC_ECOLI			1	1	2			1	1					ICC_ECOLI	A	C6EHW1_ECOBD
YQIA_ECOLI			1	1	2			1	1					YQIA_ECOLI	A	C6EHW2_ECOBD
PARE_ECOLI			1	1	2			1	1					PARE_ECOLI	A	C6EHW3_ECOBD
MDAB_ECOLI			1	1	2			1	1					MDAB_ECOLI	B	C6EHW5_ECOBD
QSEC_ECOLI			1	1	2			1	1					QSEC_ECOLI	B	C6EHW7_ECOBD
QSEB_ECOLI			1	1	2			1	1					QSEB_ECOLI	A	C6EHW8_ECOBD
YGIV_ECOLI			1	1	2			1	1					YGIV_ECOLI	A	C6EHX0_ECOBD
PARC_ECOLI			1	1	2			1	1					PARC_ECOLI	F1	C6EHX4_ECOBD
PLSC_ECOLI			1	1	2			1	1					PLSC_ECOLI	F1	C6EHX6_ECOBD
SUFI_ECOLI			1	1	2			1	1					SUFI_ECOLI	G	C6EHX7_ECOBD
DKGA_ECOLI			1	1	2			1	1					DKGA_ECOLI	A	C6EHY2_ECOBD
YQHD_ECOLI			1	1	2			1	1					YQHD_ECOLI	A	C6EHY3_ECOBD
YQHC_ECOLI			1	1	2			1	1					YQHC_ECOLI	A	C6EHY4_ECOBD
METC_ECOLI			1	1	2			1	1					METC_ECOLI	A	C6EHY6_ECOBD
EXBB_ECOLI			1	1	2			1	1					EXBB_ECOLI	B	C6EHY7_ECOBD
YGHA_ECOLI			1	1	2			1	1					YGHA_ECOLI	A	C6EHY9_ECOBD
YQHA_ECOLI			1	1	2			1	1					YQHA_ECOLI	B	C6EHZ0_ECOBD
YGHW_ECOLI			1	1	2			1	1					YGHW_ECOLI	A	C6EHZ3_ECOBD
HYBA_ECOLI			1	1	2			1	1					HYBA_ECOLI	F2	C6EHZ6_ECOBD
MBHM_ECOLI			1	1	2			1	1					MBHM_ECOLI	F2	C6EHZ8_ECOBD
HYBD_ECOLI			1	1	2			1	1					HYBD_ECOLI	A	C6EHZ9_ECOBD
HYBE_ECOLI			1	1	2			1	1					HYBE_ECOLI	A	C6EI00_ECOBD
HYBF_ECOLI			1	1	2			1	1					HYBF_ECOLI	A	C6EI01_ECOBD
YGHU_ECOLI			1	1	2			1	1					YGHU_ECOLI	F1	C6EI03_ECOBD
GSP_ECOLI			1	1	2			1	1					GSP_ECOLI	A	C6EI04_ECOBD
YCCA_ECOLI			1	1	2			1	1					YCCA_ECOLI	B	C6EI11_ECOBD
TUSE_ECOLI			1	1	2			1	1					TUSE_ECOLI	A	C6EI12_ECOBD
RLMI_ECOLI			1	1	2			1	1					RLMI_ECOLI	A	C6EI14_ECOBD
HSPQ_ECOLI			1	1	2			1	1					HSPQ_ECOLI	A	C6EI15_ECOBD
YCCU_ECOLI			1	1	2			1	1					YCCU_ECOLI	A	C6EI16_ECOBD
MGSA_ECOLI			1	1	2			1	1					MGSA_ECOLI	A	C6EI18_ECOBD
HELD_ECOLI			1	1	2			1	1					HELD_ECOLI	A	C6EI19_ECOBD
YCCF_ECOLI			1	1	2			1	1					YCCF_ECOLI	B	C6EI20_ECOBD
YCCS_ECOLI			1	1	2			1	1					YCCS_ECOLI	B	C6EI21_ECOBD
SXY_ECOLI			1	1	2			1	1					SXY_ECOLI	A	C6EI22_ECOBD
YCBG_ECOLI			1	1	2			1	1					YCBG_ECOLI	A	C6EI26_ECOBD
LONH_ECOLI			1	1	2			1	1					LONH_ECOLI	A	C6EI27_ECOBD
FABA_ECOLI			1	1	2			1	1					FABA_ECOLI	A	C6EI28_ECOBD
YMBA_ECOLI			1	1	2			1	1					YMBA_ECOLI	E	C6EI30_ECOBD
PQIB_ECOLI			1	1	2			1	1					PQIB_ECOLI	B	C6EI31_ECOBD
RLML_ECOLI			1	1	2			1	1					RLML_ECOLI	A	C6EI34_ECOBD
YCBX_ECOLI			1	1	2			1	1					YCBX_ECOLI	A	C6EI35_ECOBD
YCBW_ECOLI			1	1	2			1	1					YCBW_ECOLI	A	C6EI36_ECOBD
PYRD_ECOLI			1	1	2			1	1					PYRD_ECOLI	F1	C6EI37_ECOBD
SSUE_ECOLI			1	1	2			1	1					SSUE_ECOLI	A	C6EI45_ECOBD
SSUA_ECOLI			1	1	2			1	1					SSUA_ECOLI	G	C6EI46_ECOBD
SSUD_ECOLI			1	1	2			1	1					SSUD_ECOLI	A	C6EI47_ECOBD
AMPN_ECOLI			1	1	2			1	1					AMPN_ECOLI	F1	C6EI50_ECOBD
SYN_ECOLI			1	1	2			1	1					SYN_ECOLI	A	C6EI52_ECOBD
OMPF_ECOLI			1	1	2			1	1					OMPF_ECOLI	H	C6EI53_ECOBD
AAT_ECOLI			1	1	2			1	1					AAT_ECOLI	A	C6EI54_ECOBD
YCBL_ECOLI			1	1	2			1	1					YCBL_ECOLI	A	C6EI55_ECOBD
YCBK_ECOLI			1	1	2			1	1					YCBK_ECOLI	G	C6EI56_ECOBD
YCBB_ECOLI			1	1	2			1	1					YCBB_ECOLI	B	C6EI57_ECOBD
MUKB_ECOLI			1	1	2			1	1					MUKB_ECOLI	A	C6EI58_ECOBD
MUKE_ECOLI			1	1	2			1	1					MUKE_ECOLI	A	C6EI59_ECOBD
MUKF_ECOLI			1	1	2			1	1					MUKF_ECOLI	A	C6EI60_ECOBD
SMTA_ECOLI			1	1	2			1	1					SMTA_ECOLI	A	C6EI61_ECOBD
YCBJ_ECOLI			1	1	2			1	1					YCBJ_ECOLI	A	C6EI63_ECOBD
KDSB_ECOLI			1	1	2			1	1					KDSB_ECOLI	A	C6EI64_ECOBD
MSBA_ECOLI			1	1	2			1	1					MSBA_ECOLI	B	C6EI68_ECOBD
YCAL_ECOLI			1	1	2			1	1					YCAL_ECOLI	I	C6EI73_ECOBD
SERC_ECOLI			1	1	2			1	1					SERC_ECOLI	A	C6EI75_ECOBD
YCAO_ECOLI			1	1	2			1	1					YCAO_ECOLI	A	C6EI77_ECOBD
FOCA_ECOLI			1	1	2			1	1					FOCA_ECOLI	B	C6EI78_ECOBD
PFLA_ECOLI			1	1	2			1	1					PFLA_ECOLI	A	C6EI80_ECOBD
DMSB_ECOLI			1	1	2			1	1					DMSB_ECOLI	F2	C6EI87_ECOBD
SYS_ECOLI			1	1	2			1	1					SYS_ECOLI	A	C6EI89_ECOBD
RARA_ECOLI			1	1	2			1	1					RARA_ECOLI	A	C6EI90_ECOBD
LOLA_ECOLI			1	1	2			1	1					LOLA_ECOLI	G	C6EI91_ECOBD
FTSK_ECOLI			1	1	2			1	1					FTSK_ECOLI	B	C6EI92_ECOBD
LRP_ECOLI			1	1	2			1	1					LRP_ECOLI	B	C6EI93_ECOBD
TRXB_ECOLI			1	1	2			1	1					TRXB_ECOLI	G	C6EI94_ECOBD
CYDD_ECOLI			1	1	2			1	1					CYDD_ECOLI	B	C6EI95_ECOBD
CYDC_ECOLI			1	1	2			1	1					CYDC_ECOLI	B	C6EI96_ECOBD
LFTR_ECOLI			1	1	2			1	1					LFTR_ECOLI	A	C6EI97_ECOBD
CLPS_ECOLI			1	1	2			1	1					CLPS_ECOLI	A	C6EIA0_ECOBD
MACA_ECOLI			1	1	2			1	1					MACA_ECOLI	F2	C6EIA3_ECOBD
YBJX_ECOLI			1	1	2			1	1					YBJX_ECOLI	F1	C6EIA4_ECOBD
YBJD_ECOLI			1	1	2			1	1					YBJD_ECOLI	B	C6EIA5_ECOBD
HCP_ECOLI			1	1	2			1	1					HCP_ECOLI	A	C6EIA8_ECOBD
HCR_ECOLI			1	1	2			1	1					HCR_ECOLI	A	C6EIA9_ECOBD
POXB_ECOLI			1	1	2			1	1					POXB_ECOLI	F1	C6EIB0_ECOBD
LTAE_ECOLI			1	1	2			1	1					LTAE_ECOLI	A	C6EIB1_ECOBD
YBJT_ECOLI			1	1	2			1	1					YBJT_ECOLI	B	C6EIB2_ECOBD
AMID_ECOLI			1	1	2			1	1					AMID_ECOLI	I	C6EIB4_ECOBD
YBJQ_ECOLI			1	1	2			1	1					YBJQ_ECOLI	A	C6EIB5_ECOBD
ARTP_ECOLI			1	1	2			1	1					ARTP_ECOLI	F1	C6EIB7_ECOBD
ARTI_ECOLI			1	1	2			1	1					ARTI_ECOLI	G	C6EIB8_ECOBD
ARTQ_ECOLI			1	1	2			1	1					ARTQ_ECOLI	B	C6EIB9_ECOBD
RUMB_ECOLI			1	1	2			1	1					RUMB_ECOLI	A	C6EIC2_ECOBD
POTG_ECOLI			1	1	2			1	1					POTG_ECOLI	F1	C6EIC6_ECOBD
DCOR_ECOLI			1	1	2			1	1					DCOR_ECOLI	A	C6EIE4_ECOBD
MLTC_ECOLI			1	1	2			1	1					MLTC_ECOLI	I	C6EIE7_ECOBD
FETP_ECOLI			1	1	2			1	1					FETP_ECOLI	A	C6EIE8_ECOBD
MUTY_ECOLI			1	1	2			1	1					MUTY_ECOLI	A	C6EIE9_ECOBD
TRMB_ECOLI			1	1	2			1	1					TRMB_ECOLI	A	C6EIF0_ECOBD
YGGL_ECOLI			1	1	2			1	1					YGGL_ECOLI	A	C6EIF1_ECOBD
YGGN_ECOLI			1	1	2			1	1					YGGN_ECOLI	G	C6EIF3_ECOBD
YGGW_ECOLI			1	1	2			1	1					YGGW_ECOLI	A	C6EIF6_ECOBD
RDGB_ECOLI			1	1	2			1	1					RDGB_ECOLI	A	C6EIF7_ECOBD
YGGS_ECOLI			1	1	2			1	1					YGGS_ECOLI	A	C6EIG0_ECOBD
YGGR_ECOLI			1	1	2			1	1					YGGR_ECOLI	A	C6EIG1_ECOBD
RUVX_ECOLI			1	1	2			1	1					RUVX_ECOLI	A	C6EIG2_ECOBD
YQGE_ECOLI			1	1	2			1	1					YQGE_ECOLI	A	C6EIG3_ECOBD
GSHB_ECOLI			1	1	2			1	1					GSHB_ECOLI	A	C6EIG4_ECOBD
RSME_ECOLI			1	1	2			1	1					RSME_ECOLI	A	C6EIG5_ECOBD
SPRT_ECOLI			1	1	2			1	1					SPRT_ECOLI	A	C6EIG7_ECOBD
METK_ECOLI			1	1	2			1	1					METK_ECOLI	A	C6EIG9_ECOBD
SPEA_ECOLI			1	1	2			1	1					SPEA_ECOLI	A	C6EIH1_ECOBD
SPEB_ECOLI			1	1	2			1	1					SPEB_ECOLI	A	C6EIH2_ECOBD
TKT1_ECOLI			1	1	2			1	1					TKT1_ECOLI	A	C6EIH4_ECOBD
YGGD_ECOLI			1	1	2			1	1					YGGD_ECOLI	A	C6EII0_ECOBD
E4PD_ECOLI			1	1	2			1	1					E4PD_ECOLI	A	C6EII2_ECOBD
PGK_ECOLI			1	1	2			1	1					PGK_ECOLI	A	C6EII3_ECOBD
ALF_ECOLI			1	1	2			1	1					ALF_ECOLI	A	C6EII4_ECOBD
YGGE_ECOLI			1	1	2			1	1					YGGE_ECOLI	G	C6EII7_ECOBD
YGFI_ECOLI			1	1	2			1	1					YGFI_ECOLI	A	C6EII8_ECOBD
ICIA_ECOLI			1	1	2			1	1					ICIA_ECOLI	A	C6EIJ3_ECOBD
RPIA_ECOLI			1	1	2			1	1					RPIA_ECOLI	A	C6EIJ5_ECOBD
SERA_ECOLI			1	1	2			1	1					SERA_ECOLI	A	C6EIJ6_ECOBD
YGFA_ECOLI			1	1	2			1	1					YGFA_ECOLI	A	C6EIJ7_ECOBD
ZAPA_ECOLI			1	1	2			1	1					ZAPA_ECOLI	A	C6EIJ8_ECOBD
YGFB_ECOLI			1	1	2			1	1					YGFB_ECOLI	A	C6EIJ9_ECOBD
AMPP_ECOLI			1	1	2			1	1					AMPP_ECOLI	A	C6EIK0_ECOBD
UBIH_ECOLI			1	1	2			1	1					UBIH_ECOLI	F1	C6EIK1_ECOBD
VISC_ECOLI			1	1	2			1	1					VISC_ECOLI	B	C6EIK2_ECOBD
GCSH_ECOLI			1	1	2			1	1					GCSH_ECOLI	A	C6EIK4_ECOBD
GCSP_ECOLI			1	1	2			1	1					GCSP_ECOLI	A	C6EIK5_ECOBD
BGLA_ECOLI			1	1	2			1	1					BGLA_ECOLI	A	C6EIK7_ECOBD
YGFZ_ECOLI			1	1	2			1	1					YGFZ_ECOLI	A	C6EIL0_ECOBD
