K12 Uniproti Entry name	BL21(DE3) Uniprot Entry name	Curated Subcellular Location
HTRC_ECOLI	C6EE30_ECOBD	A
HYAD_ECOLI	C6EHN3_ECOBD	A
HYBG_ECOLI	C6EI02_ECOBD	A
HYFA_ECOLI	C6EKN0_ECOBD	A
HYFH_ECOLI	C6EKM3_ECOBD	A
HYFI_ECOLI	C6EKM2_ECOBD	A
HYFJ_ECOLI	C6EKM1_ECOBD	A
HYFR_ECOLI	C6EKM0_ECOBD	A
HYI_ECOLI	C6EKV7_ECOBD	A
HYPF_ECOLI	C6EJR9_ECOBD	A
IADA_ECOLI	C6EBQ1_ECOBD	A
IDNK_ECOLI	C6EC83_ECOBD	A
IDNO_ECOLI	C6EC85_ECOBD	A
IDNR_ECOLI	C6EC87_ECOBD	A
ILVD_ECOLI	C6EG40_ECOBD	A
ILVG_ECOLI	C6EG43_ECOBD	A
ILVH_ECOLI	C6EAX6_ECOBD	A
ILVI_ECOLI	C6EAX7_ECOBD	A
ILVM_ECOLI	C6EG42_ECOBD	A
IRAD_ECOLI	C6EBQ3_ECOBD	A
IRAM_ECOLI	C6EGV4_ECOBD	A
ISCA_ECOLI	C6EKH9_ECOBD	A
ISCX_ECOLI	C6EKI3_ECOBD	A
ISPF_ECOLI	C6EJC1_ECOBD	A
K1PF_ECOLI	C6EA30_ECOBD	A
KCY_ECOLI	C6EI72_ECOBD	A
KPTA_ECOLI	C6EBP8_ECOBD	A
LACI_ECOLI	C6EJI7_ECOBD	A
LAST_ECOLI	C6EBG8_ECOBD	A
LEU1_ECOLI	C6EAY0_ECOBD	A
LEU3_ECOLI	C6EAY1_ECOBD	A
LEUC_ECOLI	C6EAY2_ECOBD	A
LEUO_ECOLI	C6EAX8_ECOBD	A
LPL_ECOLI	C6EAX9_ECOBD	A
LPTN_ECOLI	C6EG96_ECOBD	A
LSRF_ECOLI	C6EEK6_ECOBD	A
LSRG_ECOLI	C6EEK5_ECOBD	A
LYXK_ECOLI	C6EE99_ECOBD	A
MAA_ECOLI	C6EL05_ECOBD	A
MALI_ECOLI	C6EDM7_ECOBD	A
MASZ_ECOLI	C6EID5_ECOBD	A
MATA_ECOLI	C6ELT6_ECOBD	A
MCBR_ECOLI	C6EER3_ECOBD	A
MCRB_ECOLI	C6EBN5_ECOBD	A
MCRC_ECOLI	C6EBN6_ECOBD	A
METR_ECOLI	C6EF83_ECOBD	A
MHPB_ECOLI	C6ELN2_ECOBD	A
MHPC_ECOLI	C6ELN1_ECOBD	A
MHPD_ECOLI	C6ELN0_ECOBD	A
MHPR_ECOLI	C6ELN4_ECOBD	A
MMCD_ECOLI	C6EIJ0_ECOBD	A
MNGB_ECOLI	C6EJK6_ECOBD	A
MNGR_ECOLI	C6EJK8_ECOBD	A
MNMC_ECOLI	C6ELC9_ECOBD	A
MOAD_ECOLI	C6EIZ8_ECOBD	A
MOKB_ECOLI	C6EEU2_ECOBD	A
MPAA_ECOLI	C6EFQ6_ECOBD	A
MPGP_ECOLI	C6EBB1_ECOBD	A
MPRA_ECOLI	C6EJU2_ECOBD	A
MQSR_ECOLI	C6EHX1_ECOBD	A
MRAZ_ECOLI	C6EAX4_ECOBD	A
MRR_ECOLI	C6EBM9_ECOBD	A
MUG_ECOLI	C6EHS7_ECOBD	A
MURA_ECOLI	C6EH38_ECOBD	A
MURD_ECOLI	C6EAW7_ECOBD	A
MURE_ECOLI	C6EAX0_ECOBD	A
MVIM_ECOLI	C6EHE5_ECOBD	A
NADB_ECOLI	C6EK12_ECOBD	A
NANE_ECOLI	C6EH09_ECOBD	A
NAPF_ECOLI	C6E9Z2_ECOBD	A
NARW_ECOLI	C6EEP9_ECOBD	A
NFSA_ECOLI	C6EIQ4_ECOBD	A
NIKR_ECOLI	C6EF93_ECOBD	A
NORV_ECOLI	C6EJS1_ECOBD	A
NRDH_ECOLI	C6EJV2_ECOBD	A
NUDI_ECOLI	C6E9U9_ECOBD	A
NUSB_ECOLI	C6ELG8_ECOBD	A
OBG_ECOLI	C6EH44_ECOBD	A
OGT_ECOLI	C6EFP8_ECOBD	A
OTC1_ECOLI	C6EC97_ECOBD	A
PABB_ECOLI	C6EC19_ECOBD	A
PANB_ECOLI	C6EAS3_ECOBD	A
PGMB_ECOLI	C6EFR5_ECOBD	A
PHNA_ECOLI	C6ED16_ECOBD	A
PHNB_ECOLI	C6ED17_ECOBD	A
PHNJ_ECOLI	C6ED25_ECOBD	A
PHNN_ECOLI	C6ED29_ECOBD	A
PHOH_ECOLI	C6EHI7_ECOBD	A
PHP_ECOLI	C6EFJ7_ECOBD	A
PLSX_ECOLI	C6EHC4_ECOBD	A
PNCB_ECOLI	C6EI51_ECOBD	A
PPIB_ECOLI	C6EKU1_ECOBD	A
PPTA_ECOLI	C6EEQ3_ECOBD	A
PRIB_ECOLI	C6ECE8_ECOBD	A
PRMA_ECOLI	C6EGK1_ECOBD	A
PRP2_ECOLI	C6EJD3_ECOBD	A
PRPC_ECOLI	C6ELP7_ECOBD	A
PRPD_ECOLI	C6ELP6_ECOBD	A
PRPE_ECOLI	C6ELP5_ECOBD	A
PRPR_ECOLI	C6ELQ0_ECOBD	A
PSUK_ECOLI	C6EAE7_ECOBD	A
PTHP_ECOLI	C6EL62_ECOBD	A
PTPB1_ECOLI	C6EH87_ECOBD	A
PUR6_ECOLI	C6EKU3_ECOBD	A
PURR_ECOLI	C6ECU5_ECOBD	A
PURT_ECOLI	C6EBX9_ECOBD	A
PUUA_ECOLI	C6EFT5_ECOBD	A
PUUB_ECOLI	C6EFT1_ECOBD	A
PUUC_ECOLI	C6EFT2_ECOBD	A
PUUD_ECOLI	C6EFT4_ECOBD	A
PUUE_ECOLI	C6EFT0_ECOBD	A
PUUR_ECOLI	C6EFT3_ECOBD	A
QOR1_ECOLI	C6EDW9_ECOBD	A
RAPA_ECOLI	C6EAZ6_ECOBD	A
RAVA_ECOLI	C6EG57_ECOBD	A
RBSR_ECOLI	C6EG49_ECOBD	A
RCSA_ECOLI	C6EBB4_ECOBD	A
RECQ_ECOLI	C6EF89_ECOBD	A
RELA_ECOLI	C6EJ88_ECOBD	A
RFAG_ECOLI	C6EDG0_ECOBD	A
RFAP_ECOLI	C6EDG1_ECOBD	A
RFAQ_ECOLI	C6EDF9_ECOBD	A
RMLB1_ECOLI	C6EAR6_ECOBD	A
RMLD_ECOLI	C6EAR7_ECOBD	A
RFFC_ECOLI	C6EG22_ECOBD	A
RHMD_ECOLI	C6E9V3_ECOBD	A
RHAR_ECOLI	C6EEZ1_ECOBD	A
RIHC_ECOLI	C6EB23_ECOBD	A
RIML_ECOLI	C6EET6_ECOBD	A
RNZ_ECOLI	C6E9T1_ECOBD	A
RP54_ECOLI	C6EH25_ECOBD	A
RPIB_ECOLI	C6ED33_ECOBD	A
RPOS_ECOLI	C6EJC6_ECOBD	A
RPOZ_ECOLI	C6EDE1_ECOBD	A
RRAA_ECOLI	C6EEW9_ECOBD	A
RSPA_ECOLI	C6EDR7_ECOBD	A
RTCA_ECOLI	C6EFF4_ECOBD	A
RTCR_ECOLI	C6EFF2_ECOBD	A
RUTD_ECOLI	C6EHJ8_ECOBD	A
RUVC_ECOLI	C6EBW4_ECOBD	A
SBM_ECOLI	C6EIJ2_ECOBD	A
SDHD_ECOLI	C6ELA2_ECOBD	A
SDHM_ECOLI	C6EJ74_ECOBD	A
SDIA_ECOLI	C6EBE5_ECOBD	A
SELA_ECOLI	C6EE84_ECOBD	A
SELU_ECOLI	C6EKW2_ECOBD	A
SGBE_ECOLI	C6EE96_ECOBD	A
SGBH_ECOLI	C6EE98_ECOBD	A
SGBU_ECOLI	C6EE97_ECOBD	A
SGCA_ECOLI	C6EC57_ECOBD	A
SGCE_ECOLI	C6EC58_ECOBD	A
SGCQ_ECOLI	C6EC56_ECOBD	A
SGCR_ECOLI	C6EC59_ECOBD	A
SGCX_ECOLI	C6EBT0_ECOBD	A
SGRR_ECOLI	C6EAY6_ECOBD	A
SOHA_ECOLI	C6EH97_ECOBD	A
SOXS_ECOLI	C6ED62_ECOBD	A
SRA_ECOLI	C6EEN7_ECOBD	A
SRLD_ECOLI	C6EJS6_ECOBD	A
SRLR_ECOLI	C6EJS4_ECOBD	A
SRMB_ECOLI	C6EK10_ECOBD	A
STPA_ECOLI	C6EJV6_ECOBD	A
SUCD_ECOLI	C6EJK9_ECOBD	A
SUCP_ECOLI	C6EFS3_ECOBD	A
SUHB_ECOLI	C6EKH4_ECOBD	A
SULA_ECOLI	C6EI23_ECOBD	A
SYFB_ECOLI	C6ECP4_ECOBD	A
SYME_ECOLI	C6EBN4_ECOBD	A
T1MK_ECOLI	C6EBN1_ECOBD	A
T1RK_ECOLI	C6EBN0_ECOBD	A
TAM_ECOLI	C6EEK4_ECOBD	A
TATD_ECOLI	C6EF57_ECOBD	A
TDCD_ECOLI	C6EHA9_ECOBD	A
TDCR_ECOLI	C6EHA5_ECOBD	A
TEHB_ECOLI	C6EET3_ECOBD	A
TESC_ECOLI	C6EL20_ECOBD	A
THGA_ECOLI	C6ELN8_ECOBD	A
THIO_ECOLI	C6EG32_ECOBD	A
TILS_ECOLI	C6EA97_ECOBD	A
TPX_ECOLI	C6EFQ8_ECOBD	A
TRMN6_ECOLI	C6EK11_ECOBD	A
TRPA_ECOLI	C6EFX6_ECOBD	A
TRPR_ECOLI	C6EBH8_ECOBD	A
DMLA_ECOLI	C6EC30_ECOBD	A
TUSA_ECOLI	C6EFA4_ECOBD	A
TUSB_ECOLI	C6EGC1_ECOBD	A
TUSC_ECOLI	C6EGC0_ECOBD	A
UGPQ_ECOLI	C6EFC5_ECOBD	A
ULAB_ECOLI	C6ECF5_ECOBD	A
UMUD_ECOLI	C6EGT4_ECOBD	A
USG_ECOLI	C6ELD4_ECOBD	A
UVRY_ECOLI	C6EBE8_ECOBD	A
UXAB_ECOLI	C6EEK2_ECOBD	A
UXUA_ECOLI	C6EBR1_ECOBD	A
UXUB_ECOLI	C6EBR0_ECOBD	A
UXUR_ECOLI	C6EBQ8_ECOBD	A
VSR_ECOLI	C6EBA6_ECOBD	A
XDHC_ECOLI	C6EIP0_ECOBD	A
XDHD_ECOLI	C6EIM7_ECOBD	A
XYLB_ECOLI	C6EEB4_ECOBD	A
XYLS_ECOLI	C6EDD3_ECOBD	A
YAAW_ECOLI	C6EB42_ECOBD	A
YACG_ECOLI	C6EAV5_ECOBD	A
YAEI_ECOLI	C6EAC0_ECOBD	A
YAER_ECOLI	C6EA98_ECOBD	A
YAFN_ECOLI	C6EA55_ECOBD	A
YAFO_ECOLI	C6EA54_ECOBD	A
YAFP_ECOLI	C6EA53_ECOBD	A
YAFQ_ECOLI	C6EA63_ECOBD	A
YAGQ_ECOLI	C6EA40_ECOBD	A
YAHA_ECOLI	C6ELR5_ECOBD	A
YAHB_ECOLI	C6ELR4_ECOBD	A
YAHD_ECOLI	C6ELR2_ECOBD	A
YAHE_ECOLI	C6ELR1_ECOBD	A
YAHF_ECOLI	C6ELR0_ECOBD	A
YAHG_ECOLI	C6ELQ9_ECOBD	A
YAHL_ECOLI	C6ELQ4_ECOBD	A
YAHM_ECOLI	C6ELQ3_ECOBD	A
YAIA_ECOLI	C6ELJ8_ECOBD	A
YAIV_ECOLI	C6ELL3_ECOBD	A
YBAJ_ECOLI	C6EL03_ECOBD	A
YBAK_ECOLI	C6EKY3_ECOBD	A
YBAM_ECOLI	C6EKZ8_ECOBD	A
YBAP_ECOLI	C6EKY2_ECOBD	A
YBAQ_ECOLI	C6EKY1_ECOBD	A
YBBN_ECOLI	C6EKX2_ECOBD	A
YBBO_ECOLI	C6EKX1_ECOBD	A
YBCJ_ECOLI	C6EKT8_ECOBD	A
YBDL_ECOLI	C6EK94_ECOBD	A
YBEB_ECOLI	C6EK56_ECOBD	A
YBEF_ECOLI	C6EK64_ECOBD	A
YBER_ECOLI	C6EK47_ECOBD	A
YBEY_ECOLI	C6EK36_ECOBD	A
YBFE_ECOLI	C6EJP9_ECOBD	A
YBGL_ECOLI	C6EJM5_ECOBD	A
YBHK_ECOLI	C6EJ02_ECOBD	A
YBIA_ECOLI	C6EIY4_ECOBD	A
YBII_ECOLI	C6EIX9_ECOBD	A
YBIU_ECOLI	C6EIW1_ECOBD	A
YBJS_ECOLI	C6EIB3_ECOBD	A
YCAN_ECOLI	C6EI82_ECOBD	A
YCAQ_ECOLI	C6EI66_ECOBD	A
YCAR_ECOLI	C6EI65_ECOBD	A
YCCE_ECOLI	C6EHK6_ECOBD	A
YCCJ_ECOLI	C6EHK4_ECOBD	A
YCED_ECOLI	C6EHC6_ECOBD	A
YCGE_ECOLI	C6EGV2_ECOBD	A
YCGF_ECOLI	C6EGV1_ECOBD	A
YCGG_ECOLI	C6EGU6_ECOBD	A
YCGX_ECOLI	C6EGV3_ECOBD	A
YCGY_ECOLI	C6EGS1_ECOBD	A
YCGZ_ECOLI	C6EGV0_ECOBD	A
YCIE_ECOLI	C6EFX9_ECOBD	A
YCIF_ECOLI	C6EFX8_ECOBD	A
YCIW_ECOLI	C6EFU5_ECOBD	A
YCJD_ECOLI	C6EFU3_ECOBD	A
YCJR_ECOLI	C6EFR8_ECOBD	A
YCJS_ECOLI	C6EFR7_ECOBD	A
YCJT_ECOLI	C6EFR6_ECOBD	A
YCJW_ECOLI	C6EFR2_ECOBD	A
YCJY_ECOLI	C6EFQ4_ECOBD	A
YDAM_ECOLI	C6EFP2_ECOBD	A
YDCH_ECOLI	C6EET7_ECOBD	A
YDCI_ECOLI	C6EEU0_ECOBD	A
YDCK_ECOLI	C6EET5_ECOBD	A
YDCN_ECOLI	C6EES9_ECOBD	A
YDCP_ECOLI	C6EES8_ECOBD	A
YDCQ_ECOLI	C6EES5_ECOBD	A
YDCR_ECOLI	C6EES4_ECOBD	A
YDCY_ECOLI	C6EER7_ECOBD	A
YDDM_ECOLI	C6EEP0_ECOBD	A
DOSC_ECOLI	C6EEM7_ECOBD	A
YDFE_ECOLI	C6EDR9_ECOBD	A
YDFZ_ECOLI	C6EDU5_ECOBD	A
YDHL_ECOLI	C6ECV5_ECOBD	A
YDHR_ECOLI	C6ECT8_ECOBD	A
YDHS_ECOLI	C6ECT7_ECOBD	A
YDHV_ECOLI	C6ECT2_ECOBD	A
YDHW_ECOLI	C6ECT3_ECOBD	A
YDHZ_ECOLI	C6ECT0_ECOBD	A
YDIE_ECOLI	C6ECQ1_ECOBD	A
YDIF_ECOLI	C6ECR3_ECOBD	A
YDIL_ECOLI	C6ECR7_ECOBD	A
YDIO_ECOLI	C6ECR2_ECOBD	A
YDIU_ECOLI	C6ECQ0_ECOBD	A
YDJI_ECOLI	C6ECI4_ECOBD	A
YDJO_ECOLI	C6ECM8_ECOBD	A
YEAC_ECOLI	C6EC52_ECOBD	A
YEAK_ECOLI	C6EC43_ECOBD	A
YEAM_ECOLI	C6EC41_ECOBD	A
YEAR_ECOLI	C6EC33_ECOBD	A
YEAW_ECOLI	C6EC29_ECOBD	A
YEAX_ECOLI	C6EC28_ECOBD	A
YEBG_ECOLI	C6EBY0_ECOBD	A
YEBR_ECOLI	C6EBZ7_ECOBD	A
YEBV_ECOLI	C6EBZ3_ECOBD	A
YECF_ECOLI	C6EBE6_ECOBD	A
YECH_ECOLI	C6EBF3_ECOBD	A
YEDF_ECOLI	C6EBD1_ECOBD	A
YEDK_ECOLI	C6EBD0_ECOBD	A
YEDL_ECOLI	C6EBC9_ECOBD	A
YEED_ECOLI	C6EB71_ECOBD	A
YEGK_ECOLI	C6EAN6_ECOBD	A
YEGL_ECOLI	C6EAN5_ECOBD	A
YEGS_ECOLI	C6EAM2_ECOBD	A
YEGV_ECOLI	C6EAL0_ECOBD	A
YEHI_ECOLI	C6EAJ5_ECOBD	A
YEHL_ECOLI	C6EAJ3_ECOBD	A
YEHM_ECOLI	C6EAJ2_ECOBD	A
YEHP_ECOLI	C6EAJ1_ECOBD	A
YEII_ECOLI	C6EAF3_ECOBD	A
YEIQ_ECOLI	C6EA25_ECOBD	A
YEIR_ECOLI	C6EA24_ECOBD	A
YEJG_ECOLI	C6EA16_ECOBD	A
YEJL_ECOLI	C6EA10_ECOBD	A
RHMR_ECOLI	C6E9V2_ECOBD	A
YFCN_ECOLI	C6ELC2_ECOBD	A
YFCZ_ECOLI	C6ELB1_ECOBD	A
YFER_ECOLI	C6EL70_ECOBD	A
YFES_ECOLI	C6EL57_ECOBD	A
YFEX_ECOLI	C6EKS3_ECOBD	A
YFGD_ECOLI	C6EKL6_ECOBD	A
YFGJ_ECOLI	C6EKJ9_ECOBD	A
YFJF_ECOLI	C6EJX5_ECOBD	A
YGAV_ECOLI	C6EJV8_ECOBD	A
YGBI_ECOLI	C6EJD2_ECOBD	A
YGBK_ECOLI	C6EJD0_ECOBD	A
YGBL_ECOLI	C6EJC9_ECOBD	A
YGBM_ECOLI	C6EJC8_ECOBD	A
YGCN_ECOLI	C6EJA6_ECOBD	A
YGCO_ECOLI	C6EJA5_ECOBD	A
YGCP_ECOLI	C6EJA4_ECOBD	A
YGCR_ECOLI	C6EJA2_ECOBD	A
YGFF_ECOLI	C6EIK6_ECOBD	A
YGFH_ECOLI	C6EII9_ECOBD	A
YGFK_ECOLI	C6EIN0_ECOBD	A
YGFS_ECOLI	C6EIM3_ECOBD	A
YGGC_ECOLI	C6EII1_ECOBD	A
YGGF_ECOLI	C6EIH9_ECOBD	A
YGGU_ECOLI	C6EIF8_ECOBD	A
YGHZ_ECOLI	C6EHZ1_ECOBD	A
YGIN_ECOLI	C6EHW4_ECOBD	A
YGIQ_ECOLI	C6EHX8_ECOBD	A
YGIT_ECOLI	C6EHX2_ECOBD	A
YGJH_ECOLI	C6EHS2_ECOBD	A
YGJM_ECOLI	C6EHR4_ECOBD	A
YGJN_ECOLI	C6EHR3_ECOBD	A
YGJP_ECOLI	C6EHR1_ECOBD	A
YHAB_ECOLI	C6EHA4_ECOBD	A
YHAC_ECOLI	C6EHA3_ECOBD	A
YHAL_ECOLI	C6EHB5_ECOBD	A
YHBO_ECOLI	C6EH72_ECOBD	A
YHBY_ECOLI	C6EH47_ECOBD	A
YHCG_ECOLI	C6EH13_ECOBD	A
YHCH_ECOLI	C6EH11_ECOBD	A
YHDH_ECOLI	C6EGK7_ECOBD	A
YHDN_ECOLI	C6EGH3_ECOBD	A
YHEU_ECOLI	C6EGA9_ECOBD	A
YHFW_ECOLI	C6EFJ6_ECOBD	A
YHFX_ECOLI	C6EFJ5_ECOBD	A
YHFY_ECOLI	C6EFJ4_ECOBD	A
YHFZ_ECOLI	C6EFJ3_ECOBD	A
YHHK_ECOLI	C6EFB5_ECOBD	A
YHHY_ECOLI	C6EFD3_ECOBD	A
YHHZ_ECOLI	C6EFD2_ECOBD	A
YHIJ_ECOLI	C6EEJ6_ECOBD	A
YHIL_ECOLI	C6EEJ5_ECOBD	A
YHJR_ECOLI	C6EEE8_ECOBD	A
YIAJ_ECOLI	C6EEA5_ECOBD	A
YIAL_ECOLI	C6EEA3_ECOBD	A
YIBA_ECOLI	C6EE81_ECOBD	A
YIBL_ECOLI	C6EDI9_ECOBD	A
YIDJ_ECOLI	C6ED90_ECOBD	A
YIDL_ECOLI	C6ED88_ECOBD	A
YIDZ_ECOLI	C6EG92_ECOBD	A
YIEH_ECOLI	C6EG88_ECOBD	A
YIEK_ECOLI	C6EG85_ECOBD	A
YIGA_ECOLI	C6EG04_ECOBD	A
YIHL_ECOLI	C6EF29_ECOBD	A
YIHM_ECOLI	C6EF28_ECOBD	A
YIHQ_ECOLI	C6EF23_ECOBD	A
YIHR_ECOLI	C6EF22_ECOBD	A
YIHS_ECOLI	C6EF21_ECOBD	A
YIHT_ECOLI	C6EF20_ECOBD	A
YIHU_ECOLI	C6EF19_ECOBD	A
YIHV_ECOLI	C6EF18_ECOBD	A
YIHW_ECOLI	C6EF17_ECOBD	A
YIIF_ECOLI	C6EF10_ECOBD	A
YJBJ_ECOLI	C6EDX5_ECOBD	A
YJBL_ECOLI	C6EDX3_ECOBD	A
YJBM_ECOLI	C6EDX2_ECOBD	A
YJDA_ECOLI	C6ED15_ECOBD	A
YJDC_ECOLI	C6ECZ0_ECOBD	A
YJDI_ECOLI	C6ECZ9_ECOBD	A
YJDJ_ECOLI	C6ECZ8_ECOBD	A
YJDK_ECOLI	C6ECZ7_ECOBD	A
YJEF_ECOLI	C6ECW1_ECOBD	A
YJEK_ECOLI	C6ECX9_ECOBD	A
YJFC_ECOLI	C6ECG3_ECOBD	A
YJGD_ECOLI	C6EC96_ECOBD	A
YJGH_ECOLI	C6ECA2_ECOBD	A
YJGI_ECOLI	C6ECA1_ECOBD	A
YJGJ_ECOLI	C6ECA0_ECOBD	A
YJGK_ECOLI	C6EC99_ECOBD	A
YJHC_ECOLI	C6EC78_ECOBD	A
YJHP_ECOLI	C6EBS9_ECOBD	A
YJHQ_ECOLI	C6EBS8_ECOBD	A
YJHS_ECOLI	C6EBS6_ECOBD	A
YJIA_ECOLI	C6EBM8_ECOBD	A
YJIC_ECOLI	C6EBQ7_ECOBD	A
YJIL_ECOLI	C6EBP4_ECOBD	A
YJIM_ECOLI	C6EBP3_ECOBD	A
YJIX_ECOLI	C6EBM7_ECOBD	A
YJJI_ECOLI	C6EBJ1_ECOBD	A
YJJY_ECOLI	C6EBG9_ECOBD	A
YKGC_ECOLI	C6ELS7_ECOBD	A
YKGE_ECOLI	C6ELS4_ECOBD	A
YKGF_ECOLI	C6ELS3_ECOBD	A
YKGG_ECOLI	C6ELS2_ECOBD	A
YKGL_ECOLI	C6ELT5_ECOBD	A
YLBE_ECOLI	C6EKU7_ECOBD	A
YLIJ_ECOLI	C6EIU5_ECOBD	A
YMGA_ECOLI	C6EGU9_ECOBD	A
YMGC_ECOLI	C6EGU7_ECOBD	A
YMJA_ECOLI	C6EFT7_ECOBD	A
YNBC_ECOLI	C6EEV3_ECOBD	A
YNCA_ECOLI	C6EER5_ECOBD	A
YNCB_ECOLI	C6EER4_ECOBD	A
YNCG_ECOLI	C6EEQ8_ECOBD	A
YNEG_ECOLI	C6EDW6_ECOBD	A
YNEK_ECOLI	C6EDW2_ECOBD	A
YOAH_ECOLI	C6EC20_ECOBD	A
YOBF_ECOLI	C6EC06_ECOBD	A
YODC_ECOLI	C6EBA9_ECOBD	A
YODD_ECOLI	C6EBB2_ECOBD	A
YQCA_ECOLI	C6EJ82_ECOBD	A
YQCC_ECOLI	C6EJ80_ECOBD	A
YQEH_ECOLI	C6EIP7_ECOBD	A
YQFB_ECOLI	C6EIK8_ECOBD	A
YQIC_ECOLI	C6EHV1_ECOBD	A
YQJG_ECOLI	C6EHP1_ECOBD	A
YRDB_ECOLI	C6EGI6_ECOBD	A
YRHB_ECOLI	C6EFC8_ECOBD	A
YTFK_ECOLI	C6ECC8_ECOBD	A
ZRAR_ECOLI	C6EE14_ECOBD	A
YIHI_ECOLI	C6EF36_ECOBD	A
YJHX_ECOLI	C6EBS7_ECOBD	A
TUSD_ECOLI	C6EGB9_ECOBD	A
YBAB_ECOLI	C6EKZ3_ECOBD	A
YJGL_ECOLI	C6EC98_ECOBD	A
YHFG_ECOLI	C6EFL4_ECOBD	A
YPEB_ECOLI	C6EL68_ECOBD	A
YJBD_ECOLI	C6EE01_ECOBD	A
FLGM_ECOLI	C6EHE2_ECOBD	A
YEIW_ECOLI	C6EA27_ECOBD	A
SLYX_ECOLI	C6EGB6_ECOBD	A
YBDZ_ECOLI	C6EKB0_ECOBD	A
YAEP_ECOLI	C6EA95_ECOBD	A
YIDD_ECOLI	C6EG99_ECOBD	A
UBIC_ECOLI	C6EDY1_ECOBD	A
THIS_ECOLI	C6EE27_ECOBD	A
YEHK_ECOLI	C6EAJ4_ECOBD	A
DGOA_ECOLI	C6ED77_ECOBD	A
YHDL_ECOLI	C6EGH5_ECOBD	A
YOAG_ECOLI	C6EC34_ECOBD	A
BCCP_ECOLI	C6EGK5_ECOBD	A
YECJ_ECOLI	C6EBF7_ECOBD	A
GNSA_ECOLI	C6EHL6_ECOBD	A
YCIZ_ECOLI	C6EFU9_ECOBD	A
KDUD_ECOLI	C6ECE0_ECOBD	A
LSRK_ECOLI	C6EJ68_ECOBD	A
PAAF_ECOLI	C6ECE2_ECOBD	A
RFAI_ECOLI	C6EDG2_ECOBD	A
RFAJ_ECOLI	C6EDG6_ECOBD	A
RFAY_ECOLI	C6EDG5_ECOBD	A
RMLC_ECOLI	C6EAR9_ECOBD	A
SGRT_ECOLI	C6EAY5_ECOBD	A
WBBJ_ECOLI	C6EB47_ECOBD	A
YBFK_ECOLI	C6EJP1_ECOBD	A
YCIX_ECOLI	C6EFW0_ECOBD	A
YHEV_ECOLI	C6EGB4_ECOBD	A
YIBT_ECOLI	C6EDJ0_ECOBD	A
YJBS_ECOLI	C6ED70_ECOBD	A
YLCI_ECOLI	C6EJF5_ECOBD	A
YMIA_ECOLI	C6EFW1_ECOBD	A
YNCN_ECOLI	C6EES6_ECOBD	A
YQCG_ECOLI	C6EJ95_ECOBD	A
YRHD_ECOLI	C6EFC9_ECOBD	A
YSHB_ECOLI	C6EF34_ECOBD	A
YTHA_ECOLI	C6EC77_ECOBD	A
YFAD_ECOLI	C6E9V6_ECOBD	A
YADD_ECOLI	C6EAS5_ECOBD	A
YEEN_ECOLI	C6EB86_ECOBD	A
YEBC_ECOLI	C6EBW3_ECOBD	A
YIGB_ECOLI	C6EG02_ECOBD	A
XERC_ECOLI	C6EG03_ECOBD	A
XERD_ECOLI	C6EIL4_ECOBD	A
YIBV_ECOLI	C6EDJ6_ECOBD	A
DICC_ECOLI	C6EJG8_ECOBD	A
DICA_ECOLI	C6EDS4_ECOBD	A
LPRH_ECOLI	C6EG31_ECOBD	A
YIIE_ECOLI	C6EF11_ECOBD	A
INSF1_ECOLI	C6EC72_ECOBD	A
RNPH_ECOLI	C6EDE8_ECOBD	A
RFH_ECOLI	C6EA51_ECOBD	A
SMF_ECOLI	C6EGI1_ECOBD	A
YJBI_ECOLI	C6EDY2_ECOBD	A
STFE_ECOLI	C6EIR1_ECOBD	A
MOLR_ECOLI	C6EAJ6_ECOBD	A
YEHQ_ECOLI	C6EAJ0_ECOBD	A
YBFG_ECOLI	C6EJP4_ECOBD	A
OGRK_ECOLI	C6EIQ9_ECOBD	A
ARSR_ECOLI	C6EEI3_ECOBD	A
YHIS_ECOLI	C6EEI0_ECOBD	A
YHJQ_ECOLI	C6EEE9_ECOBD	A
YTFA_ECOLI	C6ECD9_ECOBD	A
YJHD_ECOLI	C6EC76_ECOBD	A
YBEM_ECOLI	C6EK67_ECOBD	A
AGAA_ECOLI	C6EH90_ECOBD	A
YFAH_ECOLI	C6E9W3_ECOBD	A
FRLC_ECOLI	C6EFK4_ECOBD	A
YRHA_ECOLI	C6EFD1_ECOBD	A
YEEW_ECOLI	C6EDB6_ECOBD	A
YQFE_ECOLI	C6EIJ4_ECOBD	A
YKFJ_ECOLI	C6EA52_ECOBD	A
YBCC_ECOLI	C6EJH7_ECOBD	A
YMFK_ECOLI	C6EJG9_ECOBD	A
YNEL_ECOLI	C6EEL2_ECOBD	A
REQ2_ECOLI	C6EJG3_ECOBD	A
YDFX_ECOLI	C6EDS6_ECOBD	A
LOMR_ECOLI	C6EJ11_ECOBD	A
YAGI_ECOLI	C6EF65_ECOBD	A
YKGA_ECOLI	C6ELT0_ECOBD	A
FLXA_ECOLI	C6EL71_ECOBD	A
YLBG_ECOLI	C6EKW3_ECOBD	A
TFAD_ECOLI	C6EJF3_ECOBD	A
YMJC_ECOLI	C6EFQ5_ECOBD	A
YNFO_ECOLI	C6EKD3_ECOBD	A
YGHO_ECOLI	C6EIC9_ECOBD	A
YGCU_ECOLI	C6EJA0_ECOBD	A
MBHA_ECOLI	C6EA57_ECOBD	A
